order_id,has_customization,special_instructions,nlp_penalty_sec,packaging_overhead_sec,item_complexity_base_sec,complexity_delta_sec
15756,True,"Separate dal and rice, extra papad, no pickle",30,16,15,61
18697,False,,0,0,20,0
18768,False,,0,0,15,0
18679,False,,0,0,20,0
18584,False,,0,0,15,0
18758,False,,0,0,15,0
18706,True,Double wrap the paratha,15,0,15,30
7405,True,No MSG please | Separate packaging for each item,28,24,20,72
7403,True,Make the tikka well done | Medium spice level | Add extra green chilli,47,0,20,67
18675,True,Do not overcook the biryani rice | Use only mustard oil | Extra raita on the side,34,0,20,54
18705,False,,0,0,15,0
7420,False,,0,0,20,0
7426,True,Sugar free dessert,15,0,15,30
18772,False,,0,0,20,0
15795,False,,0,0,15,0
15796,False,,0,0,15,0
15809,True,Add extra butter on naan,10,0,15,25
18723,False,,0,0,15,0
18835,False,,0,0,15,0
18761,False,,0,0,15,0
7451,True,Sugar free dessert,15,0,15,30
7465,False,,0,0,20,0
7484,False,,0,0,15,0
18804,False,,0,0,15,0
18905,True,Make the tikka well done,25,0,20,45
7502,True,Separate packaging for each item | Extra raita on the side,32,16,15,63
18839,True,Separate packaging for each item,20,16,15,51
19027,False,,0,0,15,0
7474,False,,0,0,20,0
15899,True,Make the tikka well done,25,0,15,40
15964,True,Pack roti and curry separately,20,16,15,51
7525,True,Need extra tissue and cutlery,10,0,20,30
15977,True,Add extra butter on naan | No MSG please | Extra cheese on top,36,0,15,51
15987,False,,0,0,15,0
18878,False,,0,0,20,0
7533,True,No MSG please | Charred tandoori finish | Do not overcook the biryani rice,35,0,15,50
18948,False,,0,0,20,0
18956,False,,0,0,15,0
19058,False,,0,0,20,0
18976,True,No MSG please | Add paneer tikka as extra,38,0,15,53
19079,True,Extra cheese on top,18,0,20,38
15999,False,,0,0,20,0
16019,True,Extra chutney packets please,8,16,15,39
16016,False,,0,0,20,0
18995,False,,0,0,20,0
16023,False,,0,0,20,0
16018,True,Add extra butter on naan,10,0,20,30
19123,False,,0,0,15,0
18952,True,"Extra cheese on top | Separate dal and rice, extra papad, no pickle",48,24,20,92
16052,False,,0,0,20,0
19042,True,Sugar free dessert,15,0,20,35
16079,False,,0,0,15,0
16094,True,Medium spice level,12,0,15,27
19130,True,Extra cheese on top | No MSG please,26,0,20,46
7610,False,,0,0,15,0
19192,True,Do not overcook the biryani rice,12,0,20,32
7592,True,"Do not overcook the biryani rice | Need extra tissue and cutlery | Half portion butter chicken, double naan, raita side",49,0,20,69
16116,False,,0,0,20,0
19141,True,Sugar free dessert | Double wrap the paratha,30,0,15,45
19231,False,,0,0,20,0
7624,True,Make the tikka well done,25,0,20,45
19243,True,Do not overcook the biryani rice,12,0,20,32
16175,False,,0,0,20,0
19273,True,Extra chutney packets please | Double wrap the paratha | Make it extra spicy,38,24,20,82
19246,False,,0,0,15,0
7634,False,,0,0,20,0
19249,False,,0,0,15,0
19247,False,,0,0,20,0
19261,False,,0,0,20,0
16234,False,,0,0,20,0
19289,False,,0,0,15,0
7663,False,,0,0,20,0
7652,True,Gluten free preparation,20,0,20,40
19313,False,,0,0,15,0
7668,False,,0,0,20,0
19431,True,Sugar free dessert | Charred tandoori finish,30,0,20,50
19368,False,,0,0,20,0
19382,True,Need extra tissue and cutlery,10,0,20,30
7710,True,Add extra butter on naan,10,0,15,25
16319,False,,0,0,20,0
16290,True,Jain preparation no onion no garlic,60,0,15,75
16296,False,,0,0,20,0
16321,False,,0,0,15,0
19528,False,,0,0,20,0
19432,True,"Less oil in preparation | Separate dal and rice, extra papad, no pickle",40,16,15,71
19550,False,,0,0,15,0
19441,True,Do not overcook the biryani rice | Gluten free preparation | Charred tandoori finish,47,0,20,67
19543,False,,0,0,20,0
7731,False,,0,0,20,0
7727,True,Steam instead of fry | Do not overcook the biryani rice,32,0,20,52
16351,True,Double wrap the paratha | Add extra green chilli | Need extra tissue and cutlery,35,0,15,50
16347,False,,0,0,20,0
7750,True,Make it extra spicy,15,0,15,30
7765,False,,0,0,15,0
16372,False,,0,0,15,0
7747,True,"Half portion butter chicken, double naan, raita side | Do not overcook the biryani rice | Make the tikka well done",64,0,20,84
16377,False,,0,0,20,0
19668,True,Sugar free dessert,15,0,15,30
19580,True,Less oil in preparation,10,0,20,30
19603,False,,0,0,20,0
16432,False,,0,0,15,0
16457,False,,0,0,15,0
19601,False,,0,0,20,0
7781,True,Less oil in preparation | Add extra butter on naan,20,0,15,35
16463,False,,0,0,15,0
16461,False,,0,0,15,0
19736,False,,0,0,15,0
19667,False,,0,0,15,0
19753,True,Steam instead of fry,20,0,20,40
19840,False,,0,0,15,0
19633,False,,0,0,20,0
19696,False,,0,0,15,0
7818,True,Extra cheese on top,18,0,15,33
7822,False,,0,0,15,0
7797,False,,0,0,20,0
7814,True,"Make everything mild spice, pack sauces separate | Extra chutney packets please",62,24,20,106
19708,True,Less oil in preparation,10,0,15,25
19888,True,"Jain preparation no onion no garlic | Half portion butter chicken, double naan, raita side",87,0,15,102
7833,False,,0,0,15,0
7837,False,,0,0,15,0
7825,False,,0,0,15,0
19719,False,,0,0,15,0
19705,True,Need extra tissue and cutlery,10,0,20,30
19926,False,,0,0,15,0
19942,False,,0,0,15,0
19928,True,Extra cheese on top,18,0,20,38
16660,True,Extra chutney packets please,8,24,20,52
19758,False,,0,0,15,0
19790,True,Add paneer tikka as extra | Medium spice level,42,0,20,62
19969,True,No MSG please,8,0,15,23
19825,True,No spice at all please,20,0,20,40
19798,False,,0,0,15,0
16684,True,"Jain preparation no onion no garlic | Separate dal and rice, extra papad, no pickle",90,16,15,121
19875,True,"Add extra green chilli | Jain preparation no onion no garlic | Half portion butter chicken, double naan, raita side",97,0,20,117
134,True,"Separate dal and rice, extra papad, no pickle",30,24,20,74
7916,True,Add extra butter on naan | Add paneer tikka as extra | Extra raita on the side,52,0,15,67
7906,True,No MSG please,8,0,20,28
19895,False,,0,0,20,0
19956,True,Add extra butter on naan,10,0,15,25
16747,True,Use only mustard oil | Gluten free preparation,30,0,15,45
7940,True,Make it extra spicy | Charred tandoori finish,30,0,15,45
0,False,,0,0,20,0
7931,False,,0,0,20,0
16842,True,"Make everything mild spice, pack sauces separate | Medium spice level | Do not overcook the biryani rice",66,24,20,110
16901,False,,0,0,15,0
7970,True,Medium spice level | Double wrap the paratha,27,0,15,42
16821,False,,0,0,15,0
65,False,,0,0,20,0
7988,False,,0,0,20,0
121,True,Charred tandoori finish | Extra cheese on top,33,0,20,53
52,True,Sugar free dessert,15,0,20,35
7973,True,Add paneer tikka as extra,30,0,20,50
619,False,,0,0,20,0
16962,False,,0,0,15,0
16997,False,,0,0,20,0
8009,True,Medium spice level,12,0,20,32
399,False,,0,0,20,0
592,True,Charred tandoori finish,15,0,20,35
446,True,No spice at all please | Pack roti and curry separately,40,24,20,84
8025,True,Separate packaging for each item,20,16,15,51
654,True,Extra chutney packets please,8,24,20,52
640,True,Gluten free preparation,20,0,20,40
17037,True,No spice at all please | Need extra tissue and cutlery,30,0,15,45
8051,True,Make the tikka well done,25,0,20,45
631,True,Double wrap the paratha,15,0,20,35
841,False,,0,0,20,0
8056,False,,0,0,15,0
964,False,,0,0,20,0
17089,False,,0,0,20,0
17131,False,,0,0,20,0
17141,False,,0,0,15,0
8084,False,,0,0,15,0
942,False,,0,0,20,0
1082,False,,0,0,20,0
17211,False,,0,0,20,0
935,False,,0,0,20,0
17226,True,Use only mustard oil,10,0,15,25
960,True,Extra cheese on top,18,0,20,38
1161,True,Make the tikka well done,25,0,20,45
1085,False,,0,0,20,0
480,False,,0,0,20,0
17271,False,,0,0,15,0
1149,True,Extra chutney packets please | Steam instead of fry,28,24,20,72
8148,False,,0,0,20,0
17252,False,,0,0,20,0
984,False,,0,0,20,0
8192,False,,0,0,15,0
8183,True,"Gluten free preparation | Make everything mild spice, pack sauces separate",74,16,15,105
17317,False,,0,0,15,0
17349,False,,0,0,15,0
8207,False,,0,0,15,0
8187,False,,0,0,20,0
17352,True,"Make everything mild spice, pack sauces separate | Charred tandoori finish",69,24,20,113
1681,True,No spice at all please | Charred tandoori finish,35,0,20,55
17414,False,,0,0,15,0
17383,True,Use only mustard oil | Add extra butter on naan,20,0,20,40
1297,True,Jain preparation no onion no garlic | Do not overcook the biryani rice,72,0,20,92
8222,True,"Add paneer tikka as extra | Half portion butter chicken, double naan, raita side | Do not overcook the biryani rice",69,0,20,89
1758,False,,0,0,20,0
1419,False,,0,0,20,0
1510,True,"Jain preparation no onion no garlic | Make everything mild spice, pack sauces separate | Use only mustard oil",124,24,20,168
1780,False,,0,0,20,0
17423,False,,0,0,20,0
17465,False,,0,0,20,0
17544,False,,0,0,20,0
1641,True,Gluten free preparation,20,0,20,40
734,False,,0,0,20,0
17585,True,Make the tikka well done | Extra cheese on top | Medium spice level,55,0,15,70
8326,False,,0,0,15,0
1360,False,,0,0,20,0
17581,True,Pack roti and curry separately,20,24,20,64
8354,False,,0,0,15,0
8327,True,Extra cheese on top | Pack roti and curry separately | Add extra butter on naan,48,24,20,92
829,False,,0,0,20,0
8370,True,Need extra tissue and cutlery,10,0,20,30
1767,False,,0,0,20,0
8362,False,,0,0,20,0
17655,False,,0,0,15,0
2154,False,,0,0,20,0
2381,False,,0,0,20,0
17750,True,"Make everything mild spice, pack sauces separate",54,16,15,85
1938,False,,0,0,20,0
17700,False,,0,0,20,0
8408,True,No spice at all please | Separate packaging for each item,40,16,15,71
2438,False,,0,0,20,0
8387,False,,0,0,20,0
943,True,Charred tandoori finish,15,0,20,35
8413,False,,0,0,15,0
2456,True,Double wrap the paratha | Extra chutney packets please,23,24,20,67
2519,True,Separate packaging for each item,20,24,20,64
2333,False,,0,0,20,0
1022,True,Add extra butter on naan,10,0,20,30
8422,True,"Half portion butter chicken, double naan, raita side | Separate packaging for each item",47,24,20,91
2369,True,Jain preparation no onion no garlic,60,0,20,80
2623,False,,0,0,20,0
8459,False,,0,0,15,0
940,True,Jain preparation no onion no garlic,60,0,20,80
17935,False,,0,0,15,0
8466,False,,0,0,15,0
2324,True,Need extra tissue and cutlery | Make it extra spicy,25,0,20,45
2763,False,,0,0,20,0
17929,False,,0,0,20,0
2448,False,,0,0,20,0
2697,True,Jain preparation no onion no garlic,60,0,20,80
17966,True,Do not overcook the biryani rice,12,0,20,32
8541,True,Pack roti and curry separately | Make it extra spicy | Need extra tissue and cutlery,45,16,15,76
17982,True,Pack roti and curry separately,20,24,20,64
18021,False,,0,0,15,0
8544,False,,0,0,15,0
3219,True,Make the tikka well done,25,0,20,45
8574,False,,0,0,15,0
18050,False,,0,0,20,0
8592,False,,0,0,15,0
18073,True,"Separate dal and rice, extra papad, no pickle",30,24,20,74
2700,True,Gluten free preparation | Extra chutney packets please,28,24,20,72
2686,True,Extra raita on the side | Make it extra spicy,27,0,20,47
8588,False,,0,0,20,0
18197,False,,0,0,15,0
18165,False,,0,0,20,0
3401,True,Extra chutney packets please,8,24,20,52
3363,False,,0,0,20,0
18215,False,,0,0,20,0
18155,False,,0,0,20,0
8646,True,Less oil in preparation,10,0,15,25
18269,True,"Extra raita on the side | Half portion butter chicken, double naan, raita side",39,0,15,54
8673,True,"Need extra tissue and cutlery | Separate dal and rice, extra papad, no pickle",40,16,15,71
8643,False,,0,0,15,0
18288,False,,0,0,15,0
3009,False,,0,0,20,0
3697,True,Double wrap the paratha,15,0,20,35
18298,True,Pack roti and curry separately | No spice at all please,40,24,20,84
18308,True,Separate packaging for each item,20,16,15,51
3795,False,,0,0,20,0
18344,True,"Separate dal and rice, extra papad, no pickle | Do not overcook the biryani rice | Charred tandoori finish",57,16,15,88
8707,False,,0,0,15,0
8704,False,,0,0,15,0
8718,False,,0,0,15,0
18451,True,Less oil in preparation | Separate packaging for each item,30,24,20,74
18404,True,Pack roti and curry separately,20,24,20,64
3395,True,"Make everything mild spice, pack sauces separate",54,24,20,98
18478,True,Jain preparation no onion no garlic,60,0,15,75
4270,True,Make the tikka well done,25,0,20,45
8751,True,"Make everything mild spice, pack sauces separate",54,16,15,85
3461,True,"Separate dal and rice, extra papad, no pickle | Make everything mild spice, pack sauces separate",64,24,20,108
18460,False,,0,0,20,0
18506,True,"Half portion butter chicken, double naan, raita side | Make it extra spicy | Medium spice level",54,0,15,69
18517,True,Separate packaging for each item,20,16,15,51
4338,True,"Gluten free preparation | Make everything mild spice, pack sauces separate | Jain preparation no onion no garlic",134,24,20,178
4381,False,,0,0,20,0
18542,False,,0,0,15,0
18546,True,Extra raita on the side,12,0,20,32
18502,True,"Separate dal and rice, extra papad, no pickle",30,24,20,74
1668,False,,0,0,20,0
8809,True,Double wrap the paratha,15,0,15,30
3636,True,Charred tandoori finish | Make the tikka well done,40,0,20,60
4715,False,,0,0,20,0
4495,False,,0,0,20,0
18656,True,Add extra green chilli | Less oil in preparation,20,0,20,40
4738,False,,0,0,20,0
3816,False,,0,0,20,0
18678,True,Sugar free dessert | Less oil in preparation,25,0,20,45
3842,True,Double wrap the paratha,15,0,20,35
5106,False,,0,0,20,0
8834,True,No MSG please,8,0,20,28
8864,False,,0,0,20,0
18743,True,No MSG please | Separate packaging for each item,28,16,15,59
8876,False,,0,0,15,0
8899,False,,0,0,15,0
18752,True,No spice at all please | Add paneer tikka as extra | Extra raita on the side,62,0,15,77
1971,False,,0,0,20,0
5104,True,Need extra tissue and cutlery | Charred tandoori finish,25,0,20,45
8930,False,,0,0,15,0
1966,True,"Make the tikka well done | Jain preparation no onion no garlic | Make everything mild spice, pack sauces separate",139,24,20,183
8905,True,Use only mustard oil | Jain preparation no onion no garlic,70,0,20,90
18737,False,,0,0,15,0
5260,False,,0,0,20,0
18846,False,,0,0,20,0
5314,False,,0,0,20,0
18911,True,Medium spice level,12,0,15,27
18910,True,Add extra butter on naan,10,0,15,25
18898,False,,0,0,20,0
5608,True,"Make everything mild spice, pack sauces separate | Do not overcook the biryani rice",66,24,20,110
4257,False,,0,0,20,0
18962,True,Add extra butter on naan | Add paneer tikka as extra,40,0,15,55
4414,True,Charred tandoori finish,15,0,20,35
5647,True,Double wrap the paratha,15,0,20,35
2181,True,"Separate dal and rice, extra papad, no pickle | Jain preparation no onion no garlic | Need extra tissue and cutlery",100,24,20,144
9026,True,Use only mustard oil,10,0,15,25
9017,False,,0,0,20,0
19094,True,Do not overcook the biryani rice,12,0,15,27
19153,False,,0,0,15,0
9014,False,,0,0,20,0
5683,False,,0,0,20,0
5880,True,"Medium spice level | Make everything mild spice, pack sauces separate",54,24,20,98
19155,True,Jain preparation no onion no garlic,60,0,20,80
2311,True,No spice at all please,20,0,20,40
2278,True,Make the tikka well done,25,0,20,45
9080,False,,0,0,15,0
19082,False,,0,0,15,0
4975,True,No spice at all please | Need extra tissue and cutlery | Sugar free dessert,45,0,20,65
2319,False,,0,0,20,0
6116,False,,0,0,20,0
19226,False,,0,0,15,0
6092,False,,0,0,20,0
6205,False,,0,0,20,0
9112,False,,0,0,20,0
6341,True,Sugar free dessert,15,0,20,35
9115,True,"Make everything mild spice, pack sauces separate | Separate dal and rice, extra papad, no pickle",64,24,20,108
19216,True,Gluten free preparation | Medium spice level,32,0,20,52
9129,False,,0,0,20,0
9124,True,No spice at all please,20,0,15,35
19291,True,Less oil in preparation | Extra cheese on top | Sugar free dessert,43,0,20,63
9145,False,,0,0,20,0
2394,True,Use only mustard oil,10,0,20,30
19235,False,,0,0,20,0
2379,True,No MSG please | Jain preparation no onion no garlic | Extra raita on the side,80,0,20,100
19318,True,No MSG please,8,0,15,23
6517,False,,0,0,20,0
6576,False,,0,0,20,0
19336,True,Sugar free dessert | Extra raita on the side,27,0,20,47
