merchant_id,zone,tandoor_units,deep_fry_units,steamer_units,grill_units,assembly_units,historical_speed_index
NCR_M82558,Faridabad,3,2,2,1,2,1.06
NCR_M82559,Dwarka,2,3,1,1,3,1.11
NCR_M82560,Saket,1,2,1,1,4,1.23
NCR_M82561,Lajpat Nagar,2,2,2,2,2,0.76
NCR_M82562,Connaught Place,2,2,1,2,2,0.88
NCR_M82563,Noida Sector 18,2,2,2,2,4,0.96
NCR_M82564,Faridabad,2,1,1,1,4,1.05
NCR_M82565,Lajpat Nagar,1,2,2,1,2,1.22
NCR_M82566,Lajpat Nagar,3,2,1,1,5,1.0
NCR_M82567,Lajpat Nagar,1,1,2,1,3,1.0
NCR_M82568,Saket,1,1,1,2,2,1.27
NCR_M82569,Lajpat Nagar,1,3,1,2,5,0.83
NCR_M82570,Connaught Place,2,2,2,2,5,1.12
NCR_M82571,Gurgaon CyberHub,2,3,1,2,4,1.14
NCR_M82572,Gurgaon CyberHub,2,2,1,2,3,0.72
NCR_M82573,Faridabad,2,1,1,2,3,0.91
NCR_M82574,Dwarka,2,2,2,2,4,0.92
NCR_M82575,Rohini,2,3,1,1,2,0.75
NCR_M82576,Saket,1,3,2,2,4,0.88
NCR_M82577,Lajpat Nagar,2,2,2,2,2,0.77
NCR_M82578,Noida Sector 18,3,1,1,2,2,1.03
NCR_M82579,Saket,1,3,1,2,5,0.74
NCR_M82580,Gurgaon CyberHub,2,3,1,2,3,1.13
NCR_M82581,Faridabad,2,1,2,2,3,1.29
NCR_M82582,Gurgaon CyberHub,1,3,1,2,2,1.15
NCR_M82583,Lajpat Nagar,3,3,2,1,5,1.15
NCR_M82584,Connaught Place,3,1,1,1,3,1.14
NCR_M82585,Lajpat Nagar,2,1,1,1,4,0.79
NCR_M82586,Dwarka,1,3,1,1,3,1.3
NCR_M82587,Rohini,1,2,1,1,4,0.86
NCR_M82588,Dwarka,3,2,2,2,3,1.02
NCR_M82589,Lajpat Nagar,1,2,2,1,2,0.75
NCR_M82590,Rohini,1,2,2,2,4,1.1
NCR_M82591,Dwarka,3,2,2,1,3,0.86
NCR_M82592,Lajpat Nagar,1,3,2,1,5,0.77
NCR_M82593,Connaught Place,3,2,2,2,5,0.85
NCR_M82594,Noida Sector 18,3,3,1,1,2,0.82
NCR_M82595,Saket,1,3,2,2,5,0.84
NCR_M82596,Rohini,3,2,1,1,3,1.18
NCR_M82597,Connaught Place,3,2,1,1,2,1.12
NCR_M82598,Connaught Place,2,2,1,1,3,1.26
NCR_M82599,Saket,2,2,1,2,5,1.22
NCR_M82600,Dwarka,2,3,2,2,5,0.96
NCR_M82601,Connaught Place,3,2,2,2,5,1.21
NCR_M82602,Lajpat Nagar,2,3,2,1,3,1.23
NCR_M82603,Faridabad,3,1,1,1,2,1.1
NCR_M82604,Dwarka,2,1,1,2,5,1.26
NCR_M82605,Faridabad,1,2,2,1,5,0.75
NCR_M82606,Saket,1,2,1,1,5,1.04
NCR_M82607,Connaught Place,3,1,1,1,2,0.96
NCR_M82608,Rohini,2,1,2,2,3,0.76
NCR_M82609,Rohini,2,3,2,1,2,1.2
NCR_M82610,Gurgaon CyberHub,3,1,2,2,5,1.19
NCR_M82611,Gurgaon CyberHub,1,2,2,2,2,0.72
NCR_M82612,Gurgaon CyberHub,1,2,1,2,4,0.9
NCR_M82613,Lajpat Nagar,2,2,2,1,3,1.08
NCR_M82614,Gurgaon CyberHub,3,3,1,1,4,1.23
NCR_M82615,Saket,1,1,2,1,4,1.22
NCR_M82616,Dwarka,1,3,2,2,5,1.25
NCR_M82617,Noida Sector 18,3,1,1,1,4,1.01
NCR_M82618,Connaught Place,1,3,2,1,4,0.91
NCR_M82619,Faridabad,3,1,1,2,4,1.09
NCR_M82620,Saket,2,2,1,2,5,1.27
NCR_M82621,Dwarka,2,3,2,2,4,0.7
NCR_M82622,Faridabad,1,2,2,1,3,1.1
NCR_M82623,Dwarka,3,3,1,1,4,1.25
NCR_M82624,Saket,1,2,2,2,2,0.98
NCR_M82625,Rohini,2,2,1,2,2,1.23
NCR_M82626,Rohini,1,1,2,2,5,0.91
NCR_M82627,Faridabad,1,2,2,2,5,1.02
NCR_M82628,Saket,2,1,1,2,4,0.72
NCR_M82629,Dwarka,2,2,2,2,5,1.17
NCR_M82630,Lajpat Nagar,3,3,2,2,3,1.19
NCR_M82631,Saket,3,2,2,1,4,0.86
NCR_M82632,Gurgaon CyberHub,2,3,1,1,5,0.82
NCR_M82633,Saket,2,3,2,2,3,1.12
NCR_M82634,Saket,2,3,2,2,5,1.17
NCR_M82635,Faridabad,1,1,2,1,2,0.81
NCR_M82636,Dwarka,1,3,1,1,5,1.1
NCR_M82637,Faridabad,1,1,2,2,4,1.09
NCR_M82638,Gurgaon CyberHub,3,3,1,1,5,1.28
NCR_M82639,Noida Sector 18,1,1,1,1,3,0.99
NCR_M82640,Connaught Place,1,2,2,1,2,0.92
NCR_M82641,Noida Sector 18,3,1,2,1,2,0.98
NCR_M82642,Faridabad,2,1,2,1,3,1.26
NCR_M82643,Saket,2,2,2,2,5,0.91
NCR_M82644,Faridabad,3,1,1,2,4,0.97
NCR_M82645,Faridabad,3,3,2,2,5,0.85
NCR_M82646,Dwarka,1,1,2,1,5,0.82
NCR_M82647,Noida Sector 18,2,2,2,2,3,1.03
NCR_M82648,Faridabad,3,1,1,1,2,1.24
NCR_M82649,Lajpat Nagar,2,1,2,1,4,0.89
NCR_M82650,Noida Sector 18,1,1,2,2,3,0.91
NCR_M82651,Connaught Place,3,2,1,2,5,0.77
NCR_M82652,Rohini,3,2,1,1,3,0.9
NCR_M82653,Noida Sector 18,2,3,1,1,4,1.28
NCR_M82654,Lajpat Nagar,3,1,1,1,2,0.73
NCR_M82655,Dwarka,1,1,1,1,5,0.98
NCR_M82656,Lajpat Nagar,1,3,2,1,4,0.8
NCR_M82657,Faridabad,2,2,2,2,3,1.01
NCR_M82658,Lajpat Nagar,1,3,1,2,5,1.26
NCR_M82659,Dwarka,2,2,2,1,5,1.18
NCR_M82660,Lajpat Nagar,1,1,1,2,5,0.79
NCR_M82661,Saket,3,3,1,2,4,0.8
NCR_M82662,Gurgaon CyberHub,3,2,2,2,3,1.27
NCR_M82663,Faridabad,2,1,1,2,2,0.74
NCR_M82664,Connaught Place,1,3,2,2,3,1.08
NCR_M82665,Faridabad,2,3,1,2,4,1.22
NCR_M82666,Noida Sector 18,1,1,2,2,5,0.79
NCR_M82667,Saket,1,2,2,1,2,0.92
NCR_M82668,Rohini,2,1,2,1,5,1.07
NCR_M82669,Saket,1,2,1,2,2,1.26
NCR_M82670,Gurgaon CyberHub,1,1,2,2,5,1.25
NCR_M82671,Gurgaon CyberHub,1,3,1,2,3,0.89
NCR_M82672,Rohini,2,2,1,2,5,1.25
NCR_M82673,Saket,2,2,1,2,3,0.83
NCR_M82674,Saket,1,1,2,2,2,0.71
NCR_M82675,Faridabad,3,1,2,2,4,0.79
NCR_M82676,Rohini,3,1,1,2,3,1.22
NCR_M82677,Lajpat Nagar,1,3,2,1,4,0.82
NCR_M82678,Lajpat Nagar,1,2,2,1,4,0.92
NCR_M82679,Dwarka,3,1,1,2,5,0.82
NCR_M82680,Faridabad,2,1,2,1,4,0.92
NCR_M82681,Saket,2,1,2,2,3,1.15
NCR_M82682,Connaught Place,1,2,2,1,4,0.74
NCR_M82683,Lajpat Nagar,1,3,2,1,2,0.94
NCR_M82684,Noida Sector 18,3,3,2,1,3,1.12
NCR_M82685,Connaught Place,2,2,2,1,3,0.97
NCR_M82686,Noida Sector 18,3,2,2,2,5,1.23
NCR_M82687,Saket,2,1,1,2,2,0.85
NCR_M82688,Connaught Place,1,2,2,1,4,1.08
NCR_M82689,Gurgaon CyberHub,3,1,1,1,3,1.22
NCR_M82690,Dwarka,1,3,2,1,2,1.11
NCR_M82691,Connaught Place,3,3,2,1,3,1.05
NCR_M82692,Rohini,1,1,1,1,2,0.8
NCR_M82693,Connaught Place,1,3,1,1,2,1.24
NCR_M82694,Noida Sector 18,1,1,2,1,2,1.12
NCR_M82695,Saket,2,3,1,2,2,0.75
NCR_M82696,Connaught Place,1,1,1,2,4,1.01
NCR_M82697,Saket,1,1,2,2,3,0.75
NCR_M82698,Connaught Place,3,1,1,1,5,1.12
NCR_M82699,Connaught Place,3,3,2,2,5,0.88
NCR_M82700,Rohini,2,1,1,2,5,1.24
NCR_M82701,Faridabad,1,2,1,2,4,1.19
NCR_M82702,Rohini,3,2,1,1,5,1.17
NCR_M82703,Noida Sector 18,1,2,2,2,4,1.28
NCR_M82704,Rohini,3,2,1,2,5,0.87
NCR_M82705,Lajpat Nagar,1,2,1,2,4,1.25
NCR_M82706,Connaught Place,2,3,2,1,3,0.75
NCR_M82707,Gurgaon CyberHub,3,3,1,1,4,1.09
NCR_M82708,Lajpat Nagar,3,3,2,1,3,1.14
NCR_M82709,Rohini,3,3,2,2,5,0.84
NCR_M82710,Lajpat Nagar,2,3,2,2,2,1.22
NCR_M82711,Dwarka,2,2,2,1,3,1.02
NCR_M82712,Dwarka,3,2,2,2,2,0.94
NCR_M82713,Saket,2,2,1,2,2,0.98
NCR_M82714,Dwarka,2,3,1,2,4,0.98
NCR_M82715,Noida Sector 18,1,1,1,1,2,1.07
NCR_M82716,Gurgaon CyberHub,1,2,2,1,5,0.77
NCR_M82717,Faridabad,2,3,2,1,4,1.25
NCR_M82718,Gurgaon CyberHub,3,1,2,2,3,0.71
NCR_M82719,Gurgaon CyberHub,3,2,2,1,2,0.81
NCR_M82720,Dwarka,3,2,1,2,3,1.02
NCR_M82721,Noida Sector 18,1,2,1,1,3,0.99
NCR_M82722,Dwarka,2,2,1,2,3,1.19
NCR_M82723,Noida Sector 18,2,1,1,2,2,0.96
NCR_M82724,Connaught Place,1,3,2,2,3,0.74
NCR_M82725,Gurgaon CyberHub,1,2,2,1,3,1.13
NCR_M82726,Lajpat Nagar,2,3,1,2,3,0.94
NCR_M82727,Faridabad,1,2,2,1,4,0.98
NCR_M82728,Gurgaon CyberHub,1,2,2,2,3,0.93
NCR_M82729,Rohini,1,3,2,1,5,0.81
NCR_M82730,Gurgaon CyberHub,3,3,2,2,2,0.88
NCR_M82731,Saket,1,1,1,1,2,0.9
NCR_M82732,Dwarka,2,3,2,1,3,1.13
NCR_M82733,Dwarka,3,1,1,2,2,0.73
NCR_M82734,Rohini,3,3,2,1,3,1.05
NCR_M82735,Saket,2,2,2,2,5,1.26
NCR_M82736,Lajpat Nagar,3,1,1,1,5,0.76
NCR_M82737,Dwarka,3,3,2,1,4,1.11
NCR_M82738,Saket,1,2,2,1,3,1.05
NCR_M82739,Dwarka,1,1,1,1,5,0.92
NCR_M82740,Connaught Place,3,2,1,1,5,1.1
NCR_M82741,Noida Sector 18,1,3,2,1,5,1.14
NCR_M82742,Noida Sector 18,3,1,1,1,3,0.85
NCR_M82743,Dwarka,2,2,1,1,4,0.81
NCR_M82744,Rohini,3,2,1,2,2,1.18
NCR_M82745,Dwarka,2,1,2,1,4,1.23
NCR_M82746,Gurgaon CyberHub,3,3,1,1,2,0.93
NCR_M82747,Faridabad,2,3,1,2,2,1.01
NCR_M82748,Dwarka,1,1,2,2,2,0.91
NCR_M82749,Noida Sector 18,3,1,2,2,3,0.8
NCR_M82750,Dwarka,3,1,1,2,2,1.23
NCR_M82751,Lajpat Nagar,2,3,2,2,5,0.98
NCR_M82752,Gurgaon CyberHub,3,1,2,2,4,0.95
NCR_M82753,Rohini,1,3,1,2,4,1.14
NCR_M82754,Saket,3,1,2,2,4,1.06
NCR_M82755,Gurgaon CyberHub,1,1,2,2,3,0.87
NCR_M82756,Dwarka,3,2,2,2,4,0.75
NCR_M82757,Faridabad,3,2,1,2,5,1.01
NCR_M82758,Connaught Place,2,2,2,1,4,0.95
NCR_M82759,Gurgaon CyberHub,2,3,2,2,4,1.28
NCR_M82760,Connaught Place,3,3,2,1,3,1.19
NCR_M82761,Dwarka,3,3,2,1,2,1.15
NCR_M82762,Dwarka,1,1,1,1,3,0.83
NCR_M82763,Noida Sector 18,3,1,2,2,4,0.71
NCR_M82764,Faridabad,3,3,2,2,2,1.18
NCR_M82765,Connaught Place,2,3,1,1,2,0.82
NCR_M82766,Dwarka,2,1,2,2,2,1.3
NCR_M82767,Faridabad,3,2,1,1,2,0.76
NCR_M82768,Rohini,2,1,2,1,3,0.7
NCR_M82769,Connaught Place,1,3,1,1,5,1.28
NCR_M82770,Rohini,3,1,1,2,4,0.93
NCR_M82771,Saket,1,2,2,2,3,0.96
NCR_M82772,Gurgaon CyberHub,3,2,2,1,5,0.85
NCR_M82773,Connaught Place,2,1,2,1,4,0.98
NCR_M82774,Rohini,2,2,1,1,4,0.94
NCR_M82775,Saket,1,2,2,1,2,1.01
NCR_M82776,Connaught Place,3,3,2,1,4,1.05
NCR_M82777,Dwarka,1,2,1,1,3,1.22
NCR_M82778,Connaught Place,2,2,1,2,4,0.82
NCR_M82779,Noida Sector 18,2,3,1,1,2,1.18
NCR_M82780,Dwarka,1,3,2,2,4,1.24
NCR_M82781,Dwarka,1,1,1,1,3,0.78
NCR_M82782,Dwarka,3,2,2,2,5,0.79
NCR_M82783,Saket,3,3,1,2,3,1.05
NCR_M82784,Rohini,2,2,1,2,4,0.92
NCR_M82785,Connaught Place,2,3,1,1,2,1.21
NCR_M82786,Dwarka,3,2,2,1,5,1.04
NCR_M82787,Connaught Place,2,3,1,2,2,0.9
NCR_M82788,Faridabad,3,2,1,1,3,1.09
NCR_M82789,Rohini,1,2,1,1,2,0.98
NCR_M82790,Faridabad,3,2,1,2,2,0.91
NCR_M82791,Noida Sector 18,1,3,1,2,3,1.09
NCR_M82792,Saket,1,3,2,2,3,1.21
NCR_M82793,Saket,1,3,2,2,4,0.93
NCR_M82794,Faridabad,3,2,1,2,4,0.88
NCR_M82795,Connaught Place,2,3,1,2,3,0.81
NCR_M82796,Lajpat Nagar,3,2,2,2,3,0.83
NCR_M82797,Saket,3,1,2,1,5,0.88
NCR_M82798,Rohini,1,1,2,1,2,0.73
NCR_M82799,Faridabad,3,3,1,1,2,1.29
NCR_M82800,Gurgaon CyberHub,1,3,2,2,4,0.92
NCR_M82801,Dwarka,3,3,1,1,2,1.2
NCR_M82802,Connaught Place,3,3,1,1,5,0.92
NCR_M82803,Rohini,3,1,1,1,2,0.76
NCR_M82804,Rohini,2,2,1,2,5,0.96
NCR_M82805,Dwarka,3,1,2,2,3,1.28
NCR_M82806,Rohini,2,3,2,2,3,1.03
NCR_M82807,Rohini,2,1,1,2,5,1.28
NCR_M82808,Gurgaon CyberHub,1,1,1,1,5,1.06
NCR_M82809,Dwarka,3,3,1,1,5,0.78
NCR_M82810,Connaught Place,3,2,2,2,4,0.74
NCR_M82811,Dwarka,3,1,1,2,4,0.9
NCR_M82812,Connaught Place,1,2,1,1,4,0.88
NCR_M82813,Lajpat Nagar,1,1,2,1,2,1.17
NCR_M82814,Saket,3,3,2,1,4,0.9
NCR_M82815,Gurgaon CyberHub,1,3,1,1,5,0.86
NCR_M82816,Lajpat Nagar,3,1,2,2,2,1.15
NCR_M82817,Connaught Place,2,3,1,1,3,0.88
NCR_M82818,Saket,1,2,1,2,3,0.8
NCR_M82819,Lajpat Nagar,1,1,2,2,2,0.85
NCR_M82820,Saket,3,2,1,2,3,0.99
NCR_M82821,Lajpat Nagar,2,2,1,1,2,0.85
NCR_M82822,Noida Sector 18,1,2,1,1,3,0.9
NCR_M82823,Gurgaon CyberHub,3,2,1,2,4,0.95
NCR_M82824,Faridabad,2,2,1,1,2,1.13
NCR_M82825,Saket,2,2,1,1,5,1.18
NCR_M82826,Saket,2,1,2,2,3,1.08
NCR_M82827,Saket,1,3,2,1,4,0.87
NCR_M82828,Dwarka,2,1,1,1,5,0.72
NCR_M82829,Lajpat Nagar,3,1,1,2,5,1.17
NCR_M82830,Noida Sector 18,2,1,1,1,4,1.06
NCR_M82831,Saket,1,3,2,2,3,1.0
NCR_M82832,Rohini,3,3,2,2,4,0.94
NCR_M82833,Rohini,3,2,1,2,5,1.16
NCR_M82834,Lajpat Nagar,1,2,2,2,3,1.27
NCR_M82835,Saket,1,1,2,1,2,1.02
NCR_M82836,Gurgaon CyberHub,2,1,1,2,4,1.22
NCR_M82837,Gurgaon CyberHub,2,3,2,1,3,1.09
NCR_M82838,Connaught Place,2,1,2,1,2,0.98
NCR_M82839,Gurgaon CyberHub,3,2,2,1,5,1.09
NCR_M82840,Gurgaon CyberHub,1,3,1,1,3,1.25
NCR_M82841,Dwarka,2,3,1,2,5,1.12
NCR_M82842,Connaught Place,2,3,2,2,2,1.22
NCR_M82843,Faridabad,3,2,1,2,2,1.2
NCR_M82844,Dwarka,2,1,1,1,3,1.25
NCR_M82845,Faridabad,2,3,2,1,5,0.94
NCR_M82846,Rohini,2,2,2,2,4,1.09
NCR_M82847,Lajpat Nagar,2,3,2,1,2,0.88
NCR_M82848,Noida Sector 18,2,1,2,1,4,1.23
NCR_M82849,Gurgaon CyberHub,3,1,2,1,2,0.82
NCR_M82850,Rohini,2,3,2,1,3,0.98
NCR_M82851,Noida Sector 18,3,1,1,2,2,0.76
NCR_M82852,Connaught Place,2,1,1,2,2,0.87
NCR_M82853,Rohini,1,1,1,2,5,0.71
NCR_M82854,Faridabad,3,1,2,1,4,0.76
NCR_M82855,Noida Sector 18,3,3,1,1,2,1.19
NCR_M82856,Gurgaon CyberHub,3,2,2,1,5,0.81
NCR_M82857,Lajpat Nagar,2,1,1,2,4,1.21
NCR_M82858,Gurgaon CyberHub,3,3,1,1,2,1.26
NCR_M82859,Saket,2,2,1,1,2,0.99
NCR_M82860,Faridabad,1,1,1,2,3,1.18
NCR_M82861,Lajpat Nagar,3,1,1,1,3,0.99
NCR_M82862,Lajpat Nagar,1,1,2,1,3,0.83
NCR_M82863,Faridabad,2,2,2,2,2,0.98
NCR_M82864,Lajpat Nagar,3,1,1,2,2,1.17
NCR_M82865,Dwarka,1,3,1,1,3,0.95
NCR_M82866,Noida Sector 18,2,3,1,1,4,0.89
NCR_M82867,Connaught Place,3,2,2,1,3,1.24
NCR_M82868,Noida Sector 18,1,1,2,2,4,0.96
NCR_M82869,Connaught Place,3,1,2,1,2,0.79
NCR_M82870,Gurgaon CyberHub,2,1,2,1,5,1.03
NCR_M82871,Lajpat Nagar,1,3,2,2,5,1.16
NCR_M82872,Rohini,3,1,2,2,2,1.24
NCR_M82873,Noida Sector 18,3,1,1,2,4,1.16
NCR_M82874,Connaught Place,3,2,1,1,3,1.07
NCR_M82875,Lajpat Nagar,3,2,2,2,4,0.79
NCR_M82876,Noida Sector 18,1,1,1,2,5,1.06
NCR_M82877,Connaught Place,1,2,2,2,5,1.04
NCR_M82878,Faridabad,2,3,1,2,2,0.74
NCR_M82879,Faridabad,1,1,2,1,4,0.97
NCR_M82880,Lajpat Nagar,2,1,1,1,3,1.17
NCR_M82881,Gurgaon CyberHub,2,3,2,1,5,0.75
NCR_M82882,Gurgaon CyberHub,2,2,1,2,2,0.81
NCR_M82883,Connaught Place,3,1,2,2,5,1.16
NCR_M82884,Gurgaon CyberHub,3,1,2,1,5,0.76
NCR_M82885,Rohini,1,1,1,2,5,0.76
NCR_M82886,Gurgaon CyberHub,1,3,2,2,2,0.93
NCR_M82887,Saket,2,3,1,2,5,0.71
NCR_M82888,Dwarka,1,1,1,1,4,1.25
NCR_M82889,Faridabad,2,3,2,1,2,1.29
NCR_M82890,Faridabad,2,1,1,1,2,0.71
NCR_M82891,Dwarka,1,2,2,1,3,1.03
NCR_M82892,Faridabad,2,1,2,1,4,1.26
NCR_M82893,Rohini,3,2,2,2,2,1.15
NCR_M82894,Dwarka,2,2,1,1,2,0.81
NCR_M82895,Faridabad,3,3,1,1,5,1.27
NCR_M82896,Dwarka,3,2,1,2,2,0.98
NCR_M82897,Noida Sector 18,1,1,1,2,2,0.86
NCR_M82898,Saket,2,3,2,1,5,0.7
NCR_M82899,Faridabad,1,2,1,2,5,0.72
NCR_M82900,Faridabad,1,3,2,1,5,0.8
NCR_M82901,Gurgaon CyberHub,1,2,2,1,5,1.21
NCR_M82902,Connaught Place,3,3,1,1,4,0.85
NCR_M82903,Dwarka,3,3,1,2,3,0.86
NCR_M82904,Saket,2,2,1,2,2,0.86
NCR_M82905,Noida Sector 18,3,2,1,1,5,0.82
NCR_M82906,Dwarka,2,2,1,2,5,0.97
NCR_M82907,Faridabad,1,1,1,2,3,1.19
NCR_M82908,Gurgaon CyberHub,2,1,2,2,4,0.89
NCR_M82909,Dwarka,1,2,2,1,5,0.94
NCR_M82910,Noida Sector 18,3,1,1,1,5,0.98
NCR_M82911,Saket,1,3,2,1,4,1.0
NCR_M82912,Connaught Place,1,3,1,1,2,1.2
NCR_M82913,Lajpat Nagar,2,3,2,2,3,1.2
NCR_M82914,Noida Sector 18,2,3,2,1,3,0.98
NCR_M82915,Faridabad,1,1,2,1,5,1.14
NCR_M82916,Connaught Place,2,1,2,1,5,0.81
NCR_M82917,Dwarka,3,3,2,2,4,0.71
NCR_M82918,Dwarka,1,1,1,2,3,0.72
NCR_M82919,Rohini,2,2,2,2,2,0.83
NCR_M82920,Saket,1,3,2,1,5,1.08
NCR_M82921,Noida Sector 18,3,1,1,1,3,0.77
NCR_M82922,Noida Sector 18,3,1,2,2,2,0.89
NCR_M82923,Dwarka,2,3,1,2,3,1.17
NCR_M82924,Rohini,2,2,1,2,3,0.82
NCR_M82925,Connaught Place,3,2,2,2,5,1.15
NCR_M82926,Faridabad,2,1,2,2,5,1.12
NCR_M82927,Dwarka,1,1,1,2,3,1.28
NCR_M82928,Gurgaon CyberHub,2,1,2,1,5,1.05
NCR_M82929,Noida Sector 18,2,1,2,1,4,1.07
NCR_M82930,Gurgaon CyberHub,3,1,1,2,5,1.02
NCR_M82931,Rohini,3,2,2,1,4,1.19
NCR_M82932,Rohini,1,2,2,2,2,1.24
NCR_M82933,Rohini,2,3,2,2,2,0.85
NCR_M82934,Lajpat Nagar,3,2,2,1,4,1.02
NCR_M82935,Saket,1,2,2,2,5,1.17
NCR_M82936,Rohini,1,1,1,2,5,0.93
NCR_M82937,Faridabad,3,2,2,2,5,0.72
NCR_M82938,Saket,1,3,1,2,2,0.82
NCR_M82939,Faridabad,2,3,1,2,5,0.92
NCR_M82940,Rohini,3,2,1,1,5,1.02
NCR_M82941,Gurgaon CyberHub,2,1,2,1,3,1.15
NCR_M82942,Dwarka,3,3,1,1,3,1.1
NCR_M82943,Gurgaon CyberHub,2,1,2,1,2,1.15
NCR_M82944,Faridabad,2,2,1,1,4,1.16
NCR_M82945,Saket,3,3,2,1,3,0.71
NCR_M82946,Lajpat Nagar,2,2,2,1,4,1.28
NCR_M82947,Noida Sector 18,1,1,1,2,2,1.25
NCR_M82948,Dwarka,3,1,2,1,2,1.26
NCR_M82949,Lajpat Nagar,1,3,2,2,3,1.11
NCR_M82950,Faridabad,3,2,2,1,3,0.76
NCR_M82951,Rohini,2,2,2,2,5,1.29
NCR_M82952,Lajpat Nagar,3,3,1,2,3,0.81
NCR_M82953,Saket,2,3,1,1,3,0.86
NCR_M82954,Faridabad,3,1,2,1,5,1.0
NCR_M82955,Gurgaon CyberHub,1,2,2,1,4,1.26
NCR_M82956,Connaught Place,2,1,1,2,2,1.18
NCR_M82957,Noida Sector 18,2,3,2,2,2,0.9
NCR_M82958,Saket,1,2,1,1,2,0.81
NCR_M82959,Noida Sector 18,2,3,1,2,3,1.04
NCR_M82960,Faridabad,1,3,2,1,3,0.74
NCR_M82961,Dwarka,1,2,1,1,5,1.29
NCR_M82962,Saket,3,1,1,1,2,0.91
NCR_M82963,Lajpat Nagar,1,1,2,2,3,1.03
NCR_M82964,Saket,2,3,2,2,5,1.13
NCR_M82965,Rohini,1,1,2,1,5,1.12
NCR_M82966,Faridabad,2,3,2,1,3,1.03
NCR_M82967,Gurgaon CyberHub,2,1,2,1,4,1.08
NCR_M82968,Noida Sector 18,3,1,2,2,3,1.06
NCR_M82969,Gurgaon CyberHub,3,2,1,1,4,1.14
NCR_M82970,Saket,2,2,2,2,4,0.77
NCR_M82971,Faridabad,1,1,2,1,5,0.91
NCR_M82972,Faridabad,3,3,2,1,2,1.27
NCR_M82973,Gurgaon CyberHub,1,1,2,2,4,0.7
NCR_M82974,Rohini,1,3,2,2,4,0.95
NCR_M82975,Gurgaon CyberHub,2,1,1,2,2,1.12
NCR_M82976,Dwarka,3,3,1,2,2,0.96
NCR_M82977,Lajpat Nagar,2,2,2,2,4,1.01
NCR_M82978,Saket,1,2,1,2,2,0.85
NCR_M82979,Faridabad,1,3,2,2,3,1.08
NCR_M82980,Saket,1,2,2,1,4,1.11
NCR_M82981,Lajpat Nagar,3,1,1,1,2,1.29
NCR_M82982,Rohini,1,2,2,2,2,1.17
NCR_M82983,Saket,2,2,2,1,5,0.75
NCR_M82984,Faridabad,3,3,1,2,3,1.07
NCR_M82985,Lajpat Nagar,3,2,2,2,5,1.19
NCR_M82986,Lajpat Nagar,2,3,1,1,4,1.1
NCR_M82987,Lajpat Nagar,3,2,1,1,2,1.14
NCR_M82988,Lajpat Nagar,2,2,1,2,4,1.22
NCR_M82989,Dwarka,1,3,2,2,4,0.98
NCR_M82990,Faridabad,1,3,1,2,2,0.73
NCR_M82991,Rohini,2,1,1,2,5,1.11
NCR_M82992,Faridabad,1,3,1,2,4,1.09
NCR_M82993,Faridabad,2,3,1,1,2,1.16
NCR_M82994,Rohini,2,3,2,1,4,1.07
NCR_M82995,Lajpat Nagar,3,3,2,1,3,0.92
NCR_M82996,Noida Sector 18,2,3,2,1,5,1.19
NCR_M82997,Connaught Place,2,2,1,2,2,1.17
NCR_M82998,Dwarka,1,1,1,2,4,0.98
NCR_M82999,Dwarka,3,2,2,1,3,0.93
NCR_M83000,Saket,1,2,1,1,2,1.1
NCR_M83001,Lajpat Nagar,1,3,2,2,2,0.98
NCR_M83002,Saket,1,3,2,2,4,0.83
NCR_M83003,Faridabad,1,1,2,1,3,0.72
NCR_M83004,Rohini,2,1,2,1,5,0.91
NCR_M83005,Saket,2,3,1,1,3,1.1
NCR_M83006,Rohini,3,2,1,1,5,0.77
NCR_M83007,Faridabad,2,1,2,1,5,1.11
NCR_M83008,Connaught Place,2,2,2,1,2,1.2
NCR_M83009,Dwarka,2,2,1,2,3,0.85
NCR_M83010,Dwarka,3,2,1,2,4,0.84
NCR_M83011,Lajpat Nagar,3,1,2,2,2,0.75
NCR_M83012,Dwarka,3,2,1,2,4,0.88
NCR_M83013,Faridabad,3,2,1,1,2,0.73
NCR_M83014,Gurgaon CyberHub,1,1,1,2,4,1.27
NCR_M83015,Noida Sector 18,2,2,1,2,3,1.02
NCR_M83016,Faridabad,2,1,2,1,3,0.75
NCR_M83017,Noida Sector 18,2,1,1,2,5,0.95
NCR_M83018,Dwarka,1,3,2,1,5,1.02
NCR_M83019,Faridabad,2,3,1,1,2,1.04
NCR_M83020,Gurgaon CyberHub,1,3,1,2,2,1.28
NCR_M83021,Connaught Place,2,1,2,2,3,0.72
NCR_M83022,Dwarka,1,1,1,2,3,0.72
NCR_M83023,Gurgaon CyberHub,2,1,2,1,2,1.07
NCR_M83024,Faridabad,2,1,2,1,2,0.84
NCR_M83025,Rohini,1,2,2,2,3,1.29
NCR_M83026,Faridabad,3,1,2,2,5,1.29
NCR_M83027,Faridabad,2,2,1,2,3,0.73
NCR_M83028,Dwarka,2,1,1,1,3,0.78
NCR_M83029,Saket,3,2,2,1,5,0.73
NCR_M83030,Rohini,2,1,2,1,2,0.99
NCR_M83031,Noida Sector 18,2,2,2,2,4,1.02
NCR_M83032,Noida Sector 18,3,1,2,1,3,0.8
NCR_M83033,Connaught Place,2,3,2,2,2,0.73
NCR_M83034,Lajpat Nagar,3,2,1,1,4,1.16
