order_id,weather,traffic_index,rider_density,zone,hour_of_day,weather_friction,traffic_friction,rider_density_friction,zone_congestion,hour_friction,ambient_friction_multiplier
1956,Clear,0.85,Low,Lajpat Nagar,18,1.0367,1.17,1.12,1.18,1.1,1.7436
4123,Fog,0.42,Medium,Faridabad,13,1.1968,1.042,1.0,1.04,1.18,1.5356
5068,Clear,0.85,High,Gurgaon CyberHub,11,0.9865,1.17,0.95,1.15,1.08,1.3846
4094,Clear,0.8,Medium,Dwarka,15,0.9922,1.14,1.0,1.05,1.05,1.2363
4146,Clear,0.61,Medium,Lajpat Nagar,19,0.9936,1.083,1.0,1.18,1.18,1.5254
1974,Clear,0.49,Medium,Lajpat Nagar,21,1.0074,1.049,1.0,1.18,1.2,1.4894
5127,Clear,0.59,High,Rohini,20,0.9835,1.077,0.95,1.06,1.22,1.3421
5159,Clear,0.74,High,Saket,15,0.9998,1.122,0.95,1.08,1.05,1.2309
5146,Clear,0.61,Low,Lajpat Nagar,8,0.9797,1.083,1.12,1.18,1.04,1.482
4167,Fog,0.47,Low,Faridabad,9,1.0507,1.047,1.12,1.04,1.05,1.354
5190,Clear,0.48,Medium,Noida Sector 18,12,0.9928,1.048,1.0,1.1,1.15,1.3044
5245,Clear,0.92,Low,Lajpat Nagar,14,1.0113,1.212,1.12,1.18,1.12,1.8114
5223,Clear,0.89,High,Noida Sector 18,10,1.0019,1.194,0.95,1.1,1.06,1.3477
5255,Fog,0.99,Low,Saket,13,1.0538,1.254,1.12,1.08,1.18,1.9154
5238,Clear,0.92,Low,Noida Sector 18,16,1.0095,1.212,1.12,1.1,1.04,1.5525
2022,Clear,0.51,Medium,Faridabad,13,0.9997,1.053,1.0,1.04,1.18,1.2478
5253,Clear,0.41,High,Saket,14,1.0151,1.041,0.95,1.08,1.12,1.2334
5262,Smog,0.3,Low,Faridabad,17,1.223,1.03,1.12,1.04,1.06,1.5326
2025,Heatwave,0.51,High,Connaught Place,19,1.0761,1.053,0.95,1.2,1.18,1.5577
2030,Clear,0.62,Medium,Dwarka,14,1.0069,1.086,1.0,1.05,1.12,1.2734
4293,Fog,0.75,Medium,Rohini,12,1.1937,1.125,1.0,1.06,1.15,1.6536
2071,Smog,0.97,High,Gurgaon CyberHub,9,1.0597,1.242,0.95,1.15,1.05,1.5206
2045,Smog,0.62,Medium,Rohini,14,1.0659,1.086,1.0,1.06,1.12,1.3633
5288,Smog,0.79,Low,Gurgaon CyberHub,14,1.04,1.137,1.12,1.15,1.12,1.6867
4352,Clear,0.85,High,Rohini,1,1.0198,1.17,0.95,1.06,1.01,1.2227
5357,Rain,0.63,High,Dwarka,9,1.2876,1.089,0.95,1.05,1.05,1.4875
2032,Fog,0.57,Low,Lajpat Nagar,7,1.0944,1.071,1.12,1.18,1.02,1.5559
5387,Clear,0.95,High,Dwarka,13,1.0022,1.23,0.95,1.05,1.18,1.5063
5331,Rain,0.95,High,Gurgaon CyberHub,21,1.1643,1.23,0.95,1.15,1.2,1.8257
4307,Clear,0.63,Medium,Connaught Place,22,1.0027,1.089,1.0,1.2,1.1,1.3773
2078,Fog,0.76,Medium,Faridabad,12,1.1422,1.128,1.0,1.04,1.15,1.5429
2074,Smog,0.56,High,Noida Sector 18,18,1.1623,1.068,0.95,1.1,1.1,1.4439
5347,Heatwave,0.75,Low,Noida Sector 18,0,1.1549,1.125,1.12,1.1,1.02,1.7201
4328,Clear,0.59,Medium,Dwarka,22,1.0347,1.077,1.0,1.05,1.1,1.2769
5372,Heatwave,0.74,High,Gurgaon CyberHub,19,1.0797,1.122,0.95,1.15,1.18,1.5514
5380,Smog,0.94,Medium,Saket,20,1.159,1.224,1.0,1.08,1.22,1.8983
5434,Smog,0.54,High,Faridabad,23,1.0858,1.062,0.95,1.04,1.05,1.2136
5403,Clear,0.74,High,Lajpat Nagar,20,0.9834,1.122,0.95,1.18,1.22,1.5214
5397,Heatwave,0.87,Low,Faridabad,18,1.0877,1.182,1.12,1.04,1.1,1.6947
5421,Fog,0.41,Low,Connaught Place,5,1.144,1.041,1.12,1.2,1.0,1.5665
2125,Clear,0.91,Low,Saket,8,0.9723,1.206,1.12,1.08,1.04,1.5405
5443,Heatwave,0.94,Low,Faridabad,19,1.0229,1.224,1.12,1.04,1.18,1.6512
4451,Clear,0.61,High,Connaught Place,15,1.0028,1.083,0.95,1.2,1.05,1.2856
2129,Clear,0.96,Medium,Saket,16,1.0188,1.236,1.0,1.08,1.04,1.3899
2134,Clear,0.69,Medium,Dwarka,20,1.0126,1.107,1.0,1.05,1.22,1.4367
2118,Heatwave,0.45,Medium,Rohini,18,1.0606,1.045,1.0,1.06,1.1,1.2593
2138,Clear,0.92,High,Lajpat Nagar,23,0.9569,1.212,0.95,1.18,1.05,1.4076
2146,Clear,0.72,Medium,Lajpat Nagar,13,0.9905,1.116,1.0,1.18,1.18,1.5089
2152,Heatwave,0.51,High,Noida Sector 18,15,1.0777,1.053,0.95,1.1,1.05,1.2264
2155,Smog,0.32,High,Gurgaon CyberHub,21,1.2206,1.032,0.95,1.15,1.2,1.6858
5573,Clear,0.98,High,Lajpat Nagar,14,1.0164,1.248,0.95,1.18,1.12,1.5486
4571,Smog,0.3,Low,Dwarka,1,1.0298,1.03,1.12,1.05,1.01,1.2227
5633,Rain,0.96,High,Connaught Place,22,1.1998,1.236,0.95,1.2,1.1,1.9055
4539,Clear,0.32,High,Rohini,22,1.0018,1.032,0.95,1.06,1.1,1.1387
5603,Clear,0.66,Medium,Rohini,9,0.9852,1.098,1.0,1.06,1.05,1.2302
5758,Smog,0.3,Low,Lajpat Nagar,12,1.1602,1.03,1.12,1.18,1.15,1.8627
4585,Clear,0.54,Medium,Rohini,13,1.0101,1.062,1.0,1.06,1.18,1.3732
2207,Clear,0.39,High,Connaught Place,15,0.9674,1.039,0.95,1.2,1.05,1.1979
4595,Heatwave,0.34,High,Saket,15,1.1078,1.034,0.95,1.08,1.05,1.234
2220,Clear,0.5,High,Faridabad,11,1.0109,1.05,0.95,1.04,1.08,1.1625
4619,Rain,0.41,Medium,Lajpat Nagar,20,1.1856,1.041,1.0,1.18,1.22,1.7694
2216,Clear,0.55,Medium,Connaught Place,13,1.0075,1.065,1.0,1.2,1.18,1.5425
2206,Heatwave,0.69,Low,Gurgaon CyberHub,10,1.1446,1.107,1.12,1.15,1.06,1.7283
2201,Clear,0.59,Medium,Gurgaon CyberHub,9,0.9869,1.077,1.0,1.15,1.05,1.2816
5710,Fog,0.7,High,Rohini,21,1.1812,1.11,0.95,1.06,1.2,1.5434
2221,Rain,0.8,High,Dwarka,16,1.1804,1.14,0.95,1.05,1.04,1.332
4656,Clear,0.96,Medium,Saket,11,1.0197,1.236,1.0,1.08,1.08,1.4372
4787,Rain,0.82,High,Faridabad,14,1.1474,1.152,0.95,1.04,1.12,1.4459
5735,Heatwave,0.52,Low,Dwarka,13,1.0632,1.056,1.12,1.05,1.18,1.5091
5836,Clear,0.96,Low,Noida Sector 18,12,0.9903,1.236,1.12,1.1,1.15,1.754
4761,Clear,0.49,Low,Gurgaon CyberHub,17,0.9918,1.049,1.12,1.15,1.06,1.4301
5971,Fog,0.73,Medium,Connaught Place,22,1.1409,1.119,1.0,1.2,1.1,1.6573
5875,Heatwave,0.47,High,Saket,20,1.0329,1.047,0.95,1.08,1.22,1.3692
5931,Rain,0.87,High,Lajpat Nagar,11,1.2148,1.182,0.95,1.18,1.08,1.7456
2289,Clear,0.9,Medium,Faridabad,21,1.0063,1.2,1.0,1.04,1.2,1.4805
4864,Clear,0.7,High,Gurgaon CyberHub,13,0.991,1.11,0.95,1.15,1.18,1.4578
2272,Heatwave,0.32,Low,Saket,20,1.1042,1.032,1.12,1.08,1.22,1.6734
5890,Clear,0.83,Medium,Noida Sector 18,19,0.9822,1.158,1.0,1.1,1.18,1.4422
6030,Fog,0.32,Medium,Dwarka,10,1.2446,1.032,1.0,1.05,1.06,1.3921
4867,Clear,0.68,Medium,Faridabad,20,1.0044,1.104,1.0,1.04,1.22,1.4424
4865,Rain,0.73,Low,Lajpat Nagar,19,1.1465,1.119,1.12,1.18,1.18,2.0683
6057,Smog,0.86,High,Faridabad,13,1.0951,1.176,0.95,1.04,1.18,1.4811
6113,Heatwave,0.36,Low,Saket,14,1.0411,1.036,1.12,1.08,1.12,1.4553
5896,Rain,0.79,Medium,Rohini,20,1.1345,1.137,1.0,1.06,1.22,1.7055
4887,Clear,0.83,High,Faridabad,21,1.032,1.158,0.95,1.04,1.2,1.4342
2307,Clear,0.62,High,Lajpat Nagar,10,1.0243,1.086,0.95,1.18,1.06,1.3202
6118,Clear,0.47,Medium,Faridabad,21,1.0115,1.047,1.0,1.04,1.2,1.3344
6147,Clear,0.42,Low,Noida Sector 18,11,1.0001,1.042,1.12,1.1,1.08,1.3747
6090,Smog,0.62,High,Noida Sector 18,12,1.147,1.086,0.95,1.1,1.15,1.5019
6180,Clear,0.8,Low,Gurgaon CyberHub,19,0.9755,1.14,1.12,1.15,1.18,1.707
6185,Rain,0.73,Medium,Dwarka,11,1.0985,1.119,1.0,1.05,1.08,1.4359
2315,Fog,0.55,Medium,Rohini,14,1.1863,1.065,1.0,1.06,1.12,1.4823
6160,Fog,0.43,Low,Lajpat Nagar,23,1.1476,1.043,1.12,1.18,1.05,1.6579
4939,Heatwave,0.66,High,Rohini,12,1.064,1.098,0.95,1.06,1.15,1.3648
2341,Rain,0.37,Medium,Rohini,13,1.0695,1.037,1.0,1.06,1.18,1.3882
6262,Clear,0.36,High,Dwarka,10,1.0087,1.036,0.95,1.05,1.06,1.0946
6230,Heatwave,0.51,High,Rohini,21,0.9665,1.053,0.95,1.06,1.2,1.2693
6035,Clear,0.51,High,Faridabad,9,0.9903,1.053,0.95,1.04,1.05,1.117
6229,Smog,0.54,Medium,Rohini,9,1.1198,1.062,1.0,1.06,1.05,1.3416
2354,Heatwave,0.94,High,Saket,21,1.0904,1.224,0.95,1.08,1.2,1.623
6285,Clear,0.99,High,Dwarka,22,0.9916,1.254,0.95,1.05,1.1,1.327
5093,Heatwave,0.76,Medium,Connaught Place,14,1.085,1.128,1.0,1.2,1.12,1.6542
6136,Smog,0.45,Low,Connaught Place,14,1.0319,1.045,1.12,1.2,1.12,1.5717
6331,Smog,0.51,Medium,Gurgaon CyberHub,11,1.1057,1.053,1.0,1.15,1.08,1.5032
6134,Fog,0.64,Low,Lajpat Nagar,17,1.1351,1.092,1.12,1.18,1.06,1.7921
2375,Fog,0.58,Low,Connaught Place,22,1.1223,1.074,1.12,1.2,1.1,1.829
6415,Heatwave,0.5,Low,Connaught Place,20,1.1557,1.05,1.12,1.2,1.22,1.9934
2366,Clear,0.44,Low,Connaught Place,21,0.9732,1.044,1.12,1.2,1.2,1.6141
6447,Heatwave,0.66,Medium,Faridabad,14,1.0526,1.098,1.0,1.04,1.12,1.3373
6508,Heatwave,0.42,Medium,Dwarka,14,1.0579,1.042,1.0,1.05,1.12,1.3177
5139,Clear,0.32,High,Lajpat Nagar,10,0.9962,1.032,0.95,1.18,1.06,1.2203
2406,Clear,0.93,Low,Rohini,13,1.0188,1.218,1.12,1.06,1.18,1.7779
2408,Clear,0.34,Medium,Rohini,17,0.9816,1.034,1.0,1.06,1.06,1.1008
5153,Clear,0.92,Medium,Faridabad,19,1.0088,1.212,1.0,1.04,1.18,1.5288
2412,Clear,0.41,High,Saket,9,1.0624,1.041,0.95,1.08,1.05,1.1818
6332,Clear,0.45,Medium,Rohini,9,1.0224,1.045,1.0,1.06,1.05,1.1514
5226,Heatwave,0.59,Low,Noida Sector 18,20,1.0319,1.077,1.12,1.1,1.22,1.6264
6531,Clear,0.9,High,Noida Sector 18,12,1.0468,1.2,0.95,1.1,1.15,1.5584
6365,Fog,0.94,Low,Saket,20,1.1253,1.224,1.12,1.08,1.22,1.9558
6494,Rain,0.35,High,Saket,16,1.1114,1.035,0.95,1.08,1.04,1.1986
5297,Rain,0.34,High,Noida Sector 18,9,1.1809,1.034,0.95,1.1,1.05,1.373
2442,Clear,0.77,Medium,Rohini,20,0.9988,1.131,1.0,1.06,1.22,1.4858
6371,Clear,0.31,High,Noida Sector 18,11,0.9937,1.031,0.95,1.1,1.08,1.1684
6694,Clear,0.64,Medium,Rohini,21,0.9898,1.092,1.0,1.06,1.2,1.3863
6738,Clear,0.96,Low,Gurgaon CyberHub,12,1.0016,1.236,1.12,1.15,1.15,1.8248
5370,Clear,0.78,High,Dwarka,13,0.9924,1.134,0.95,1.05,1.18,1.3527
2467,Clear,0.91,Medium,Saket,14,1.0072,1.206,1.0,1.08,1.12,1.4397
5374,Clear,0.94,High,Saket,15,1.0015,1.224,0.95,1.08,1.05,1.2921
6486,Smog,0.8,High,Rohini,12,1.0496,1.14,0.95,1.06,1.15,1.365
5402,Heatwave,0.51,High,Dwarka,19,1.1063,1.053,0.95,1.05,1.18,1.367
6768,Clear,0.7,Low,Rohini,13,1.0037,1.11,1.12,1.06,1.18,1.5671
6781,Smog,0.53,Medium,Connaught Place,22,1.0043,1.059,1.0,1.2,1.1,1.3562
2484,Rain,0.98,High,Dwarka,9,1.2336,1.248,0.95,1.05,1.05,1.581
5415,Smog,0.66,High,Gurgaon CyberHub,17,1.131,1.098,0.95,1.15,1.06,1.3949
6515,Clear,0.33,Medium,Connaught Place,20,0.9793,1.033,1.0,1.2,1.22,1.4854
6802,Clear,0.67,Medium,Dwarka,9,1.0199,1.101,1.0,1.05,1.05,1.2669
2500,Smog,0.72,High,Dwarka,14,1.1068,1.116,0.95,1.05,1.12,1.3774
2527,Clear,0.34,Medium,Saket,12,1.0203,1.034,1.0,1.08,1.15,1.3045
6857,Heatwave,0.54,Low,Noida Sector 18,18,1.0709,1.062,1.12,1.1,1.1,1.5802
6631,Rain,0.44,Low,Faridabad,9,1.2216,1.044,1.12,1.04,1.05,1.5528
6580,Clear,0.98,Medium,Dwarka,12,0.9871,1.248,1.0,1.05,1.15,1.4693
6652,Clear,0.58,Medium,Lajpat Nagar,5,0.9798,1.074,1.0,1.18,1.0,1.2387
6873,Clear,0.62,Low,Noida Sector 18,12,1.0018,1.086,1.12,1.1,1.15,1.6292
6824,Clear,0.42,Low,Saket,22,0.9968,1.042,1.12,1.08,1.1,1.4085
2566,Clear,0.57,High,Lajpat Nagar,16,1.0203,1.071,0.95,1.18,1.04,1.2339
2535,Rain,0.98,Medium,Noida Sector 18,14,1.1786,1.248,1.0,1.1,1.12,1.7667
2588,Heatwave,0.8,Low,Saket,11,1.0031,1.14,1.12,1.08,1.08,1.4957
6943,Rain,0.93,Medium,Faridabad,16,1.2248,1.218,1.0,1.04,1.04,1.6085
5574,Fog,0.77,Low,Faridabad,22,1.0803,1.131,1.12,1.04,1.1,1.561
6774,Clear,0.97,Medium,Rohini,12,0.9925,1.242,1.0,1.06,1.15,1.4684
5533,Smog,0.49,High,Rohini,15,1.0919,1.049,0.95,1.06,1.05,1.2097
5577,Fog,0.65,Medium,Noida Sector 18,21,1.1241,1.095,1.0,1.1,1.2,1.6288
6941,Clear,0.48,Low,Dwarka,10,0.9914,1.048,1.12,1.05,1.06,1.2857
2642,Smog,0.68,Medium,Dwarka,20,1.0603,1.104,1.0,1.05,1.22,1.4951
7076,Heatwave,0.45,Low,Noida Sector 18,14,1.0677,1.045,1.12,1.1,1.12,1.6007
6977,Smog,0.88,Medium,Rohini,22,1.1796,1.188,1.0,1.06,1.1,1.6113
7134,Clear,0.88,High,Faridabad,15,1.041,1.188,0.95,1.04,1.05,1.3273
6998,Smog,0.54,Medium,Faridabad,21,1.112,1.062,1.0,1.04,1.2,1.4952
6992,Rain,0.65,Low,Faridabad,18,1.2813,1.095,1.12,1.04,1.1,1.8235
2663,Clear,0.85,Medium,Faridabad,13,0.9781,1.17,1.0,1.04,1.18,1.3994
7163,Clear,0.52,High,Connaught Place,22,1.0072,1.056,0.95,1.2,1.1,1.3565
2672,Heatwave,0.88,High,Noida Sector 18,19,1.0709,1.188,0.95,1.1,1.18,1.5129
7152,Clear,0.64,High,Gurgaon CyberHub,14,1.0155,1.092,0.95,1.15,1.12,1.3892
7010,Rain,0.38,Low,Gurgaon CyberHub,19,1.1908,1.038,1.12,1.15,1.18,1.8556
7044,Rain,0.45,Medium,Gurgaon CyberHub,14,1.1473,1.045,1.0,1.15,1.12,1.536
7040,Rain,0.32,High,Lajpat Nagar,16,1.0671,1.032,0.95,1.18,1.04,1.2806
2675,Fog,0.84,Low,Gurgaon CyberHub,20,1.1857,1.164,1.12,1.15,1.22,2.1768
7183,Heatwave,0.49,Low,Noida Sector 18,14,1.0598,1.049,1.12,1.1,1.12,1.5492
2681,Smog,0.41,Medium,Saket,14,1.0712,1.041,1.0,1.08,1.12,1.3344
5792,Clear,0.31,High,Faridabad,19,0.9819,1.031,0.95,1.04,1.18,1.1637
7140,Clear,0.76,Medium,Lajpat Nagar,11,1.006,1.128,1.0,1.18,1.08,1.4632
2710,Clear,0.46,High,Gurgaon CyberHub,18,1.0003,1.046,0.95,1.15,1.1,1.301
7320,Clear,0.63,High,Lajpat Nagar,1,0.9754,1.089,0.95,1.18,1.01,1.1925
7080,Smog,0.56,Medium,Gurgaon CyberHub,11,1.0759,1.068,1.0,1.15,1.08,1.4724
5736,Clear,0.32,High,Faridabad,15,1.0249,1.032,0.95,1.04,1.05,1.1087
7206,Rain,0.81,Medium,Saket,18,1.136,1.146,1.0,1.08,1.1,1.5833
7169,Fog,0.91,Low,Faridabad,19,1.093,1.206,1.12,1.04,1.18,1.8264
7330,Fog,0.75,Medium,Lajpat Nagar,13,1.1864,1.125,1.0,1.18,1.18,1.9034
7321,Clear,0.78,Low,Saket,0,0.9562,1.134,1.12,1.08,1.02,1.3817
7332,Fog,0.89,Low,Rohini,13,1.1615,1.194,1.12,1.06,1.18,1.9707
7209,Clear,0.8,Low,Gurgaon CyberHub,9,0.9873,1.14,1.12,1.15,1.05,1.5269
2722,Clear,0.41,High,Saket,21,0.9779,1.041,0.95,1.08,1.2,1.252
7350,Smog,0.99,Medium,Noida Sector 18,17,1.1044,1.254,1.0,1.1,1.06,1.5756
7266,Heatwave,0.66,High,Faridabad,19,1.0513,1.098,0.95,1.04,1.18,1.3449
7238,Fog,0.6,High,Rohini,10,1.1898,1.08,0.95,1.06,1.06,1.3872
7301,Clear,0.92,High,Saket,20,1.0127,1.212,0.95,1.08,1.22,1.4812
5825,Smog,0.83,High,Gurgaon CyberHub,18,1.2074,1.158,0.95,1.15,1.1,1.6152
7457,Clear,0.33,High,Noida Sector 18,10,1.0117,1.033,0.95,1.1,1.06,1.1846
2745,Smog,0.65,Medium,Gurgaon CyberHub,13,1.0334,1.095,1.0,1.15,1.18,1.5498
5974,Clear,0.55,Medium,Gurgaon CyberHub,21,1.0178,1.065,1.0,1.15,1.2,1.4361
2770,Clear,0.35,High,Connaught Place,14,0.9922,1.035,0.95,1.2,1.12,1.3487
7364,Smog,0.65,Medium,Faridabad,14,1.0294,1.095,1.0,1.04,1.12,1.3164
7471,Rain,0.91,High,Noida Sector 18,20,1.1907,1.206,0.95,1.1,1.22,1.8558
2744,Clear,0.74,High,Lajpat Nagar,17,1.0003,1.122,0.95,1.18,1.06,1.3323
7344,Smog,0.66,Medium,Dwarka,21,1.1995,1.098,1.0,1.05,1.2,1.6492
2777,Heatwave,0.53,Low,Connaught Place,14,1.0754,1.059,1.12,1.2,1.12,1.7212
7440,Fog,0.82,High,Faridabad,14,1.1151,1.152,0.95,1.04,1.12,1.3731
6028,Clear,0.49,Medium,Saket,10,1.0267,1.049,1.0,1.08,1.06,1.2401
2791,Smog,0.91,Low,Connaught Place,20,1.1638,1.206,1.12,1.2,1.22,2.3884
7446,Clear,0.32,Low,Connaught Place,13,0.9787,1.032,1.12,1.2,1.18,1.5583
6041,Smog,0.5,High,Lajpat Nagar,11,1.0768,1.05,0.95,1.18,1.08,1.3544
6038,Smog,0.47,Low,Gurgaon CyberHub,17,1.1205,1.047,1.12,1.15,1.06,1.5846
7497,Heatwave,0.84,High,Gurgaon CyberHub,13,1.1533,1.164,0.95,1.15,1.18,1.7555
7520,Clear,0.93,Medium,Noida Sector 18,20,0.9814,1.218,1.0,1.1,1.22,1.6345
2796,Rain,0.94,High,Faridabad,7,1.2497,1.224,0.95,1.04,1.02,1.5543
7528,Heatwave,0.55,Low,Lajpat Nagar,6,1.0346,1.065,1.12,1.18,1.01,1.4914
6059,Clear,0.66,High,Connaught Place,10,0.9879,1.098,0.95,1.2,1.06,1.2714
7572,Fog,0.95,Medium,Rohini,9,1.1085,1.23,1.0,1.06,1.05,1.4835
7529,Clear,0.79,High,Noida Sector 18,23,1.0433,1.137,0.95,1.1,1.05,1.3427
2835,Smog,0.76,High,Saket,20,1.0886,1.128,0.95,1.08,1.22,1.5661
7591,Fog,0.91,High,Dwarka,14,1.1517,1.206,0.95,1.05,1.12,1.539
2844,Clear,0.35,Low,Dwarka,17,1.0023,1.035,1.12,1.05,1.06,1.2902
7614,Clear,0.45,High,Gurgaon CyberHub,9,1.0024,1.045,0.95,1.15,1.05,1.144
7627,Clear,0.47,Low,Lajpat Nagar,10,0.9941,1.047,1.12,1.18,1.06,1.4746
7543,Fog,0.32,High,Dwarka,12,1.0668,1.032,0.95,1.05,1.15,1.2486
6135,Heatwave,0.66,Medium,Dwarka,22,1.0875,1.098,1.0,1.05,1.1,1.4146
6157,Smog,0.72,High,Dwarka,21,1.1453,1.116,0.95,1.05,1.2,1.4859
7665,Fog,0.55,High,Saket,18,1.1081,1.065,0.95,1.08,1.1,1.3658
7643,Clear,0.56,High,Lajpat Nagar,19,1.0219,1.068,0.95,1.18,1.18,1.4438
7618,Clear,0.89,Low,Connaught Place,12,1.0018,1.194,1.12,1.2,1.15,1.8707
7763,Clear,0.88,High,Faridabad,20,0.9962,1.188,0.95,1.04,1.22,1.4645
2867,Heatwave,0.3,Medium,Rohini,13,1.0934,1.03,1.0,1.06,1.18,1.413
2871,Rain,0.82,High,Rohini,19,1.2252,1.152,0.95,1.06,1.18,1.7125
2883,Smog,0.66,High,Lajpat Nagar,7,1.0745,1.098,0.95,1.18,1.02,1.4028
7795,Heatwave,0.88,Medium,Lajpat Nagar,23,1.0647,1.188,1.0,1.18,1.05,1.5798
2901,Clear,0.89,High,Lajpat Nagar,23,0.97,1.194,0.95,1.18,1.05,1.3341
7806,Rain,0.85,Medium,Connaught Place,23,1.1487,1.17,1.0,1.2,1.05,1.6894
7691,Heatwave,0.65,High,Rohini,13,1.0506,1.095,0.95,1.06,1.18,1.3574
7844,Clear,0.31,Low,Gurgaon CyberHub,11,0.9997,1.031,1.12,1.15,1.08,1.4371
7789,Rain,0.42,Low,Saket,17,1.1556,1.042,1.12,1.08,1.06,1.509
6289,Clear,0.63,Low,Noida Sector 18,20,1.0023,1.089,1.12,1.1,1.22,1.696
7821,Rain,0.35,High,Lajpat Nagar,21,1.2091,1.035,0.95,1.18,1.2,1.6786
7896,Heatwave,0.62,High,Faridabad,8,1.0161,1.086,0.95,1.04,1.04,1.0932
7919,Clear,0.58,Low,Saket,21,1.0361,1.074,1.12,1.08,1.2,1.6128
6321,Smog,0.95,Medium,Dwarka,19,1.1902,1.23,1.0,1.05,1.18,1.8393
7929,Clear,0.91,Medium,Dwarka,14,0.9782,1.206,1.0,1.05,1.12,1.3743
8013,Clear,0.75,Low,Faridabad,19,1.0152,1.125,1.12,1.04,1.18,1.5868
6426,Clear,0.77,Low,Dwarka,13,1.0329,1.131,1.12,1.05,1.18,1.5918
2984,Clear,0.81,High,Lajpat Nagar,17,0.9978,1.146,0.95,1.18,1.06,1.3137
6373,Heatwave,0.96,Medium,Noida Sector 18,15,1.0418,1.236,1.0,1.1,1.05,1.5458
2993,Clear,0.46,High,Connaught Place,12,0.9576,1.046,0.95,1.2,1.15,1.3401
2989,Fog,0.97,High,Lajpat Nagar,23,1.1062,1.242,0.95,1.18,1.05,1.683
6427,Clear,0.95,High,Saket,13,0.976,1.23,0.95,1.08,1.18,1.4392
6431,Clear,0.76,Low,Noida Sector 18,12,0.9855,1.128,1.12,1.1,1.15,1.6367
2994,Smog,0.84,High,Connaught Place,22,0.9509,1.164,0.95,1.2,1.1,1.3806
8070,Heatwave,0.82,Medium,Dwarka,12,1.0779,1.152,1.0,1.05,1.15,1.4922
8040,Smog,0.78,High,Dwarka,18,1.1125,1.134,0.95,1.05,1.1,1.3428
8036,Clear,0.68,Low,Faridabad,19,1.0139,1.104,1.12,1.04,1.18,1.5326
8102,Clear,0.76,High,Gurgaon CyberHub,19,1.0127,1.128,0.95,1.15,1.18,1.4733
2996,Heatwave,0.32,Medium,Rohini,10,1.102,1.032,1.0,1.06,1.06,1.2464
8118,Smog,0.6,Low,Faridabad,14,1.0223,1.08,1.12,1.04,1.12,1.3607
8042,Smog,0.59,Medium,Rohini,21,1.0978,1.077,1.0,1.06,1.2,1.5438
3019,Clear,0.93,Medium,Gurgaon CyberHub,17,1.0128,1.218,1.0,1.15,1.06,1.5409
8138,Clear,0.78,Medium,Rohini,20,1.0149,1.134,1.0,1.06,1.22,1.4662
3038,Smog,0.36,Low,Lajpat Nagar,20,1.0239,1.036,1.12,1.18,1.22,1.7083
8177,Clear,0.48,High,Faridabad,19,1.0061,1.048,0.95,1.04,1.18,1.2627
8218,Clear,0.76,High,Rohini,12,0.9852,1.128,0.95,1.06,1.15,1.312
6622,Fog,0.3,High,Dwarka,15,1.1556,1.03,0.95,1.05,1.05,1.2932
8284,Fog,0.99,High,Rohini,20,1.1211,1.254,0.95,1.06,1.22,1.6753
8312,Smog,0.94,Medium,Saket,12,1.0892,1.224,1.0,1.08,1.15,1.6389
8305,Fog,0.4,Low,Connaught Place,18,1.0774,1.04,1.12,1.2,1.1,1.6347
8355,Rain,0.36,High,Noida Sector 18,12,1.2346,1.036,0.95,1.1,1.15,1.4676
6632,Clear,0.47,Low,Rohini,21,0.9933,1.047,1.12,1.06,1.2,1.4938
6656,Clear,0.57,Medium,Lajpat Nagar,20,0.9909,1.071,1.0,1.18,1.22,1.4934
8379,Clear,0.83,Medium,Noida Sector 18,18,0.9679,1.158,1.0,1.1,1.1,1.355
3153,Smog,0.66,Medium,Connaught Place,12,1.0846,1.098,1.0,1.2,1.15,1.6301
6695,Fog,0.33,Medium,Lajpat Nagar,15,1.2169,1.033,1.0,1.18,1.05,1.6248
3156,Smog,0.84,Medium,Faridabad,9,1.1079,1.164,1.0,1.04,1.05,1.4019
8377,Clear,0.62,High,Connaught Place,19,0.9927,1.086,0.95,1.2,1.18,1.4701
6680,Clear,0.86,Medium,Saket,14,1.0246,1.176,1.0,1.08,1.12,1.4303
6717,Heatwave,0.64,Low,Saket,9,1.1523,1.092,1.12,1.08,1.05,1.6053
8456,Clear,0.47,High,Faridabad,20,1.0144,1.047,0.95,1.04,1.22,1.2675
3164,Clear,0.51,Medium,Lajpat Nagar,19,0.9919,1.053,1.0,1.18,1.18,1.4283
6741,Fog,0.87,High,Lajpat Nagar,11,1.0951,1.182,0.95,1.18,1.08,1.526
8376,Fog,0.33,Medium,Dwarka,10,1.1551,1.033,1.0,1.05,1.06,1.3512
3179,Clear,0.54,High,Gurgaon CyberHub,12,0.9768,1.062,0.95,1.15,1.15,1.3106
6712,Clear,0.7,Low,Connaught Place,13,1.021,1.11,1.12,1.2,1.18,1.8259
8552,Heatwave,0.88,Medium,Faridabad,15,1.0613,1.188,1.0,1.04,1.05,1.3621
3167,Clear,0.55,Low,Dwarka,12,1.0204,1.065,1.12,1.05,1.15,1.477
3196,Clear,0.75,High,Lajpat Nagar,9,0.952,1.125,0.95,1.18,1.05,1.2436
8547,Clear,0.3,High,Lajpat Nagar,10,1.0181,1.03,0.95,1.18,1.06,1.2235
6792,Clear,0.52,Medium,Noida Sector 18,10,0.9938,1.056,1.0,1.1,1.06,1.22
