order_id,merchant_id,zone,cart_items,structural_minimum_time_sec,historical_speed_index
5816,NCR_M16149,Faridabad,4,2306.74,1.24
10796,NCR_M86546,Gurgaon CyberHub,4,958.65,1.26
14248,NCR_M54460,Connaught Place,4,709.13,1.09
10811,NCR_M83346,Saket,4,1202.8,1.02
4415,NCR_M84225,Rohini,4,1433.03,1.06
2153,NCR_M66190,Lajpat Nagar,4,1471.55,0.98
14789,NCR_M8130,Lajpat Nagar,4,1501.48,1.18
10826,NCR_M91955,Lajpat Nagar,3,480.63,1.11
10856,NCR_M23119,Rohini,4,1434.88,0.99
10866,NCR_M444,Lajpat Nagar,3,1326.02,1.0
10867,NCR_M27042,Faridabad,3,1205.22,1.14
10851,NCR_M89380,Connaught Place,4,1295.88,0.84
5776,NCR_M21054,Faridabad,4,1198.21,0.98
14651,NCR_M96385,Noida Sector 18,4,1801.65,1.27
5827,NCR_M37205,Faridabad,4,1348.87,1.06
15545,NCR_M42241,Connaught Place,4,720.19,0.71
13233,NCR_M93750,Gurgaon CyberHub,4,2166.64,1.27
15784,NCR_M61103,Connaught Place,4,1034.23,1.3
6032,NCR_M8292,Lajpat Nagar,4,1036.3,0.8
13344,NCR_M16286,Saket,4,776.78,0.89
6024,NCR_M92423,Gurgaon CyberHub,4,1090.81,0.83
15397,NCR_M61590,Gurgaon CyberHub,4,1044.9,0.82
6310,NCR_M13945,Gurgaon CyberHub,4,1448.83,1.27
10987,NCR_M88877,Rohini,3,523.58,0.77
10990,NCR_M95562,Lajpat Nagar,4,961.92,0.92
13455,NCR_M54392,Gurgaon CyberHub,4,706.8,0.72
15091,NCR_M1608,Saket,4,731.1,0.73
15430,NCR_M2954,Gurgaon CyberHub,4,842.59,0.71
15462,NCR_M44942,Rohini,4,1200.52,1.14
11001,NCR_M71470,Saket,4,848.49,0.73
6339,NCR_M76923,Noida Sector 18,4,1053.49,1.05
15951,NCR_M61684,Gurgaon CyberHub,4,1576.32,1.26
16028,NCR_M70219,Lajpat Nagar,4,1407.01,0.82
2450,NCR_M11155,Rohini,4,1050.46,1.29
6410,NCR_M9048,Rohini,4,663.42,0.75
6153,NCR_M88530,Noida Sector 18,4,1183.93,0.86
11052,NCR_M75875,Rohini,4,693.73,0.95
15781,NCR_M14324,Rohini,4,901.45,0.93
6392,NCR_M37694,Saket,4,1526.25,1.09
5462,NCR_M58731,Connaught Place,4,450.96,0.84
11054,NCR_M89171,Dwarka,3,993.16,1.11
15916,NCR_M26293,Gurgaon CyberHub,4,1650.37,1.15
15802,NCR_M45112,Faridabad,4,854.37,0.88
11083,NCR_M75454,Faridabad,4,2080.56,1.28
16651,NCR_M75682,Noida Sector 18,4,1309.24,1.08
15865,NCR_M95254,Connaught Place,4,1841.05,1.12
6645,NCR_M39492,Saket,4,1377.8,1.11
6367,NCR_M49337,Faridabad,4,1089.95,0.8
11099,NCR_M16906,Noida Sector 18,4,1179.5,1.09
16804,NCR_M30274,Noida Sector 18,4,1247.93,1.1
16902,NCR_M26235,Connaught Place,4,1798.52,1.18
11122,NCR_M78886,Noida Sector 18,4,1328.9,0.88
6745,NCR_M66539,Faridabad,4,887.47,1.22
11131,NCR_M32574,Faridabad,3,1042.78,0.96
11140,NCR_M93340,Rohini,3,526.08,0.84
11142,NCR_M64321,Gurgaon CyberHub,4,1387.37,0.97
13711,NCR_M11331,Lajpat Nagar,4,1261.71,1.03
11135,NCR_M92041,Noida Sector 18,4,1249.74,1.21
11141,NCR_M80517,Noida Sector 18,4,1103.68,0.93
11176,NCR_M72554,Rohini,3,685.56,0.96
6852,NCR_M41354,Connaught Place,4,1052.65,1.07
2746,NCR_M16012,Noida Sector 18,4,923.35,0.92
11181,NCR_M83538,Saket,3,950.72,1.03
7416,NCR_M60986,Faridabad,4,1815.45,0.88
11206,NCR_M17045,Gurgaon CyberHub,4,949.7,0.72
14763,NCR_M38293,Noida Sector 18,4,1334.4,1.11
16422,NCR_M5251,Dwarka,4,871.88,0.94
11194,NCR_M23290,Saket,4,956.7,0.8
6006,NCR_M33088,Rohini,4,1470.64,1.04
16435,NCR_M75953,Lajpat Nagar,4,1117.71,0.8
11223,NCR_M90696,Gurgaon CyberHub,4,534.71,0.91
6973,NCR_M36369,Lajpat Nagar,4,1052.21,0.79
17598,NCR_M70816,Noida Sector 18,4,1267.74,0.8
11259,NCR_M90694,Dwarka,4,517.04,0.71
11281,NCR_M61041,Rohini,3,763.36,0.84
11287,NCR_M58901,Gurgaon CyberHub,3,1082.78,1.2
11277,NCR_M15495,Dwarka,4,2188.65,1.25
16810,NCR_M45167,Faridabad,4,725.25,0.71
11295,NCR_M91111,Gurgaon CyberHub,4,1246.81,1.05
7996,NCR_M25334,Connaught Place,4,1154.41,0.9
7927,NCR_M33051,Noida Sector 18,4,2199.18,1.17
18048,NCR_M97800,Noida Sector 18,4,788.86,0.71
2920,NCR_M98076,Rohini,4,1598.22,0.82
7978,NCR_M79567,Dwarka,4,960.47,0.75
7149,NCR_M88258,Faridabad,4,1243.91,0.94
7969,NCR_M48071,Dwarka,4,825.68,0.74
17873,NCR_M5167,Noida Sector 18,4,1284.98,1.22
11323,NCR_M7122,Dwarka,3,396.38,0.84
6740,NCR_M14678,Rohini,4,1244.61,0.95
11354,NCR_M56562,Dwarka,3,420.33,0.94
11339,NCR_M96778,Noida Sector 18,4,1839.94,0.97
8169,NCR_M81910,Lajpat Nagar,4,1154.61,1.03
8198,NCR_M87410,Gurgaon CyberHub,4,791.05,0.94
11377,NCR_M37665,Dwarka,3,918.28,0.86
11401,NCR_M1294,Faridabad,4,1444.81,0.93
11405,NCR_M22444,Lajpat Nagar,4,1925.18,1.29
11386,NCR_M49213,Rohini,3,725.95,0.87
11413,NCR_M84132,Rohini,3,1589.04,1.24
18482,NCR_M75277,Rohini,4,1751.81,1.21
11433,NCR_M12560,Rohini,3,926.23,0.96
8474,NCR_M65232,Rohini,4,569.6,1.06
11381,NCR_M39045,Rohini,4,760.42,0.71
8446,NCR_M21748,Rohini,4,1732.99,0.94
11444,NCR_M73510,Lajpat Nagar,3,719.5,0.94
14895,NCR_M80870,Dwarka,4,1198.72,1.18
15769,NCR_M30130,Gurgaon CyberHub,4,905.72,0.79
11420,NCR_M038,Lajpat Nagar,3,733.88,0.79
8631,NCR_M97848,Gurgaon CyberHub,4,1239.73,0.86
6773,NCR_M48504,Gurgaon CyberHub,4,1166.91,0.93
18894,NCR_M28208,Saket,4,1689.29,1.28
18922,NCR_M33242,Gurgaon CyberHub,4,1127.36,0.84
17715,NCR_M059,Lajpat Nagar,4,1155.83,0.85
8682,NCR_M68173,Saket,4,798.33,0.86
17853,NCR_M96172,Rohini,4,986.68,1.02
11537,NCR_M14835,Noida Sector 18,4,1320.34,0.81
7584,NCR_M81114,Noida Sector 18,4,1272.43,1.17
11482,NCR_M27191,Rohini,4,1470.26,1.05
7606,NCR_M72833,Dwarka,4,1099.93,1.09
11523,NCR_M21384,Saket,3,862.83,0.99
11567,NCR_M24661,Gurgaon CyberHub,4,945.93,0.75
11553,NCR_M2675,Connaught Place,4,1204.33,0.8
15150,NCR_M22821,Dwarka,4,559.75,0.85
7636,NCR_M85041,Gurgaon CyberHub,4,1363.97,1.23
11569,NCR_M25667,Gurgaon CyberHub,3,1629.28,1.17
11573,NCR_M43795,Dwarka,3,955.84,1.07
15191,NCR_M2077,Gurgaon CyberHub,4,1252.71,0.86
7639,NCR_M64855,Connaught Place,4,1046.29,0.75
11597,NCR_M52343,Faridabad,4,1124.7,0.91
19501,NCR_M37556,Saket,4,1506.08,0.94
9092,NCR_M55209,Gurgaon CyberHub,4,1380.54,0.79
11606,NCR_M32407,Dwarka,3,316.99,0.85
11616,NCR_M61573,Rohini,3,1181.12,1.23
19963,NCR_M40263,Lajpat Nagar,4,1380.14,1.14
11607,NCR_M91321,Faridabad,4,953.46,0.74
9154,NCR_M86662,Lajpat Nagar,4,1777.04,1.23
18535,NCR_M23217,Faridabad,4,1469.83,0.95
18783,NCR_M68118,Noida Sector 18,4,1023.27,1.23
11648,NCR_M81137,Faridabad,4,793.93,0.87
7444,NCR_M30285,Lajpat Nagar,4,1279.78,0.85
15741,NCR_M20172,Dwarka,4,1203.06,0.97
3674,NCR_M90628,Rohini,4,1472.6,1.07
17094,NCR_M14334,Saket,4,1332.89,1.02
11662,NCR_M30536,Connaught Place,3,1445.19,1.2
7555,NCR_M89024,Faridabad,4,1379.23,1.11
9823,NCR_M75941,Rohini,4,462.91,1.11
7785,NCR_M33701,Dwarka,4,901.23,0.83
7851,NCR_M83584,Connaught Place,4,890.13,1.02
8074,NCR_M41517,Connaught Place,4,1720.82,1.07
8185,NCR_M15578,Connaught Place,4,647.0,0.82
11804,NCR_M89835,Saket,4,742.41,0.78
19430,NCR_M15016,Faridabad,4,993.43,0.9
17427,NCR_M91105,Gurgaon CyberHub,4,794.74,0.71
11846,NCR_M91741,Noida Sector 18,3,1566.6,1.25
11838,NCR_M97285,Noida Sector 18,4,1744.14,1.19
11855,NCR_M91804,Saket,4,1349.09,0.74
11860,NCR_M21237,Lajpat Nagar,3,597.51,0.78
11858,NCR_M98152,Dwarka,4,702.29,0.71
11877,NCR_M66641,Dwarka,3,1227.21,1.17
17504,NCR_M83191,Gurgaon CyberHub,4,1283.67,1.05
8292,NCR_M45705,Gurgaon CyberHub,4,1140.4,1.2
19856,NCR_M42370,Connaught Place,4,1772.57,1.25
16642,NCR_M3647,Lajpat Nagar,4,1600.78,1.2
11868,NCR_M87008,Faridabad,4,963.16,1.16
7855,NCR_M25907,Dwarka,4,1051.3,0.81
7845,NCR_M86644,Gurgaon CyberHub,4,1629.75,1.1
8332,NCR_M47729,Noida Sector 18,4,825.07,0.7
7907,NCR_M14879,Lajpat Nagar,4,2451.81,1.27
11940,NCR_M9146,Rohini,4,906.73,1.3
11997,NCR_M88579,Lajpat Nagar,3,780.86,0.81
7930,NCR_M18227,Gurgaon CyberHub,4,1461.12,0.96
11957,NCR_M2803,Saket,4,1020.66,0.99
12038,NCR_M24120,Gurgaon CyberHub,3,891.56,0.86
12022,NCR_M63561,Faridabad,3,741.55,1.2
12055,NCR_M57354,Noida Sector 18,3,797.48,0.95
8580,NCR_M92722,Noida Sector 18,4,1308.86,1.05
17030,NCR_M62127,Dwarka,4,1681.99,0.97
4240,NCR_M71642,Dwarka,4,1653.35,1.03
12111,NCR_M51713,Dwarka,4,902.83,0.9
8212,NCR_M52190,Connaught Place,4,698.51,0.79
12105,NCR_M57785,Saket,3,479.51,0.93
12100,NCR_M68286,Rohini,4,686.85,0.82
8291,NCR_M42950,Saket,4,947.04,0.78
12166,NCR_M34130,Connaught Place,3,713.1,0.77
12129,NCR_M24513,Saket,3,675.91,1.28
18533,NCR_M79032,Noida Sector 18,4,1437.13,1.22
12164,NCR_M63555,Noida Sector 18,4,1429.14,0.83
12159,NCR_M2065,Dwarka,3,1640.83,1.08
11200,NCR_M95615,Faridabad,4,311.6,0.77
8375,NCR_M51568,Faridabad,4,1616.26,0.85
12221,NCR_M30012,Faridabad,4,1254.66,0.94
12282,NCR_M71153,Lajpat Nagar,3,840.36,0.77
12264,NCR_M73512,Dwarka,3,848.51,0.89
12289,NCR_M10961,Lajpat Nagar,3,910.37,1.22
8480,NCR_M93529,Rohini,4,1378.01,1.09
12290,NCR_M58921,Rohini,3,1319.8,0.99
8997,NCR_M21388,Dwarka,4,1665.01,0.85
12234,NCR_M15325,Saket,4,1119.53,1.13
12338,NCR_M63961,Rohini,3,937.74,1.04
12344,NCR_M71780,Rohini,4,1106.02,1.13
12348,NCR_M32629,Rohini,3,489.57,0.81
18051,NCR_M75097,Gurgaon CyberHub,4,730.0,0.71
12366,NCR_M47453,Gurgaon CyberHub,4,938.79,1.1
11663,NCR_M41099,Lajpat Nagar,4,1525.26,0.97
4584,NCR_M70460,Noida Sector 18,4,1308.55,1.16
12370,NCR_M39236,Connaught Place,3,883.46,0.99
12369,NCR_M86862,Saket,4,1054.05,0.98
9803,NCR_M27950,Saket,4,1514.36,0.97
12378,NCR_M22822,Lajpat Nagar,3,1444.08,1.1
12388,NCR_M71613,Gurgaon CyberHub,4,1071.36,1.21
8659,NCR_M22033,Rohini,4,1543.64,1.2
12393,NCR_M73538,Gurgaon CyberHub,3,875.13,0.99
9900,NCR_M15304,Rohini,4,1097.4,1.02
12387,NCR_M81994,Gurgaon CyberHub,4,1647.96,1.02
12395,NCR_M12304,Noida Sector 18,4,1795.27,1.12
12427,NCR_M50702,Saket,4,1176.51,0.81
11955,NCR_M50512,Lajpat Nagar,4,1547.43,1.18
12444,NCR_M80665,Rohini,3,1338.4,0.98
11996,NCR_M18281,Saket,4,1544.4,0.93
19767,NCR_M39428,Saket,4,1740.08,0.87
12307,NCR_M97181,Rohini,4,1373.37,0.85
12481,NCR_M6968,Faridabad,3,1162.47,0.98
12435,NCR_M6662,Lajpat Nagar,4,1834.18,1.1
4769,NCR_M77953,Dwarka,4,832.48,1.1
12504,NCR_M66047,Lajpat Nagar,3,950.86,0.83
19874,NCR_M35201,Saket,4,614.63,0.74
12508,NCR_M67443,Rohini,4,1390.56,1.13
9532,NCR_M61672,Lajpat Nagar,4,1382.61,1.15
8914,NCR_M91071,Saket,4,1701.38,0.94
9676,NCR_M58169,Noida Sector 18,4,1269.19,0.96
9546,NCR_M48323,Noida Sector 18,4,1002.19,0.72
19021,NCR_M81985,Faridabad,4,1110.1,0.82
12586,NCR_M37697,Gurgaon CyberHub,3,1473.34,1.07
18777,NCR_M70247,Rohini,4,1168.27,1.23
12594,NCR_M38893,Connaught Place,4,1478.79,1.13
12587,NCR_M15584,Noida Sector 18,4,2777.02,1.21
12569,NCR_M82721,Noida Sector 18,4,1549.53,0.99
12873,NCR_M55216,Saket,4,1129.28,0.87
12621,NCR_M24854,Gurgaon CyberHub,4,1442.59,0.84
10729,NCR_M6110,Lajpat Nagar,4,1361.65,0.85
19183,NCR_M59758,Gurgaon CyberHub,4,564.77,0.94
12638,NCR_M6660,Dwarka,4,1262.45,0.87
12920,NCR_M1239,Faridabad,4,1688.64,1.16
5059,NCR_M15065,Dwarka,4,1141.66,0.89
9766,NCR_M31116,Rohini,4,507.8,0.71
12966,NCR_M31953,Lajpat Nagar,4,1527.14,1.01
12646,NCR_M5621,Saket,4,1333.75,1.24
9125,NCR_M99791,Gurgaon CyberHub,4,1305.95,0.78
12984,NCR_M44259,Noida Sector 18,4,1211.83,0.93
9880,NCR_M4471,Gurgaon CyberHub,4,1117.05,0.72
12680,NCR_M22004,Faridabad,3,460.77,1.12
9888,NCR_M27572,Lajpat Nagar,4,1506.36,0.87
13291,NCR_M24669,Rohini,4,1999.3,1.27
13076,NCR_M77260,Noida Sector 18,4,1540.55,1.23
12716,NCR_M96577,Connaught Place,3,805.97,0.73
12717,NCR_M32047,Lajpat Nagar,3,1351.57,1.23
19675,NCR_M70978,Connaught Place,4,1278.6,0.98
10136,NCR_M77256,Lajpat Nagar,4,690.29,0.82
12761,NCR_M5398,Faridabad,4,1010.86,0.97
12758,NCR_M99926,Rohini,4,464.15,1.03
13561,NCR_M83482,Faridabad,4,1889.35,1.26
12760,NCR_M22234,Rohini,4,841.3,0.9
13461,NCR_M83337,Lajpat Nagar,4,1605.74,0.96
19850,NCR_M60309,Rohini,4,1497.38,0.98
9423,NCR_M69727,Saket,4,1386.57,0.78
19902,NCR_M63220,Noida Sector 18,4,1620.64,1.27
12820,NCR_M1131,Dwarka,4,1872.15,1.24
12795,NCR_M14072,Rohini,4,1420.16,1.15
11647,NCR_M85518,Rohini,4,1298.65,1.23
5461,NCR_M2119,Lajpat Nagar,4,1863.53,1.04
12846,NCR_M664,Faridabad,3,1200.41,0.94
12816,NCR_M62409,Gurgaon CyberHub,3,746.91,0.98
10351,NCR_M51787,Connaught Place,4,1031.12,0.75
10379,NCR_M81272,Faridabad,4,1990.19,1.24
12894,NCR_M19159,Faridabad,3,1429.91,1.09
12897,NCR_M31088,Noida Sector 18,3,1306.53,1.24
12891,NCR_M88115,Lajpat Nagar,4,1367.84,0.93
12915,NCR_M53122,Rohini,3,889.5,0.81
9740,NCR_M19875,Faridabad,4,1213.78,1.05
12931,NCR_M83444,Noida Sector 18,3,1450.16,1.29
10546,NCR_M40822,Noida Sector 18,4,1762.59,1.13
14137,NCR_M60583,Faridabad,4,1197.49,1.23
12971,NCR_M22788,Rohini,3,687.89,0.86
14136,NCR_M64704,Dwarka,4,1727.43,1.15
12985,NCR_M21706,Noida Sector 18,3,767.54,0.98
10722,NCR_M69382,Rohini,4,1217.96,0.9
13002,NCR_M44654,Noida Sector 18,3,961.19,0.94
14327,NCR_M82019,Saket,4,1442.44,1.27
10793,NCR_M91627,Gurgaon CyberHub,4,652.83,1.27
14589,NCR_M86218,Faridabad,4,932.82,0.8
13045,NCR_M32253,Noida Sector 18,3,956.82,1.27
9966,NCR_M73333,Saket,4,693.66,0.7
14575,NCR_M72800,Faridabad,4,1492.96,1.11
13108,NCR_M62186,Connaught Place,3,942.96,1.01
13077,NCR_M78314,Connaught Place,4,1367.41,0.83
13052,NCR_M41539,Dwarka,4,542.75,0.85
10969,NCR_M20344,Gurgaon CyberHub,4,941.27,1.13
13096,NCR_M80399,Rohini,4,1638.21,1.19
13138,NCR_M41233,Rohini,4,1253.49,0.99
13100,NCR_M53107,Faridabad,3,703.13,0.84
14803,NCR_M81228,Gurgaon CyberHub,4,1666.28,1.07
10221,NCR_M53080,Lajpat Nagar,4,1712.7,1.29
12674,NCR_M25029,Faridabad,4,983.05,0.93
11085,NCR_M42136,Lajpat Nagar,4,1140.4,0.97
13170,NCR_M31067,Dwarka,3,1076.41,0.93
13148,NCR_M98718,Noida Sector 18,4,747.87,1.2
15048,NCR_M83471,Dwarka,4,1628.91,1.14
13187,NCR_M20911,Saket,3,1170.61,1.16
13201,NCR_M7142,Saket,4,942.88,1.14
13164,NCR_M45951,Lajpat Nagar,4,1644.52,1.2
15148,NCR_M55724,Rohini,4,1542.91,1.29
13202,NCR_M16226,Rohini,4,1345.15,0.87
13208,NCR_M87124,Faridabad,4,962.93,1.03
10378,NCR_M32960,Gurgaon CyberHub,4,447.72,0.9
13231,NCR_M49193,Lajpat Nagar,4,1510.58,0.92
15120,NCR_M79712,Noida Sector 18,4,1780.86,1.08
13254,NCR_M10052,Saket,4,1259.96,1.05
13245,NCR_M71429,Gurgaon CyberHub,4,1130.83,1.03
13319,NCR_M3450,Noida Sector 18,4,863.98,1.24
13060,NCR_M41096,Connaught Place,4,964.96,0.79
13339,NCR_M77930,Rohini,4,1127.02,1.1
15656,NCR_M29191,Connaught Place,4,1667.34,0.93
15669,NCR_M97070,Connaught Place,4,1050.22,0.99
13358,NCR_M26142,Connaught Place,4,1536.52,1.01
13359,NCR_M23909,Dwarka,3,971.78,0.85
6345,NCR_M32323,Dwarka,4,1359.75,1.23
13370,NCR_M50711,Faridabad,4,933.13,0.78
13363,NCR_M14013,Saket,3,982.57,1.12
6353,NCR_M34890,Rohini,4,1445.28,0.97
13374,NCR_M17413,Dwarka,3,489.21,1.16
13380,NCR_M96151,Faridabad,4,616.3,0.88
13394,NCR_M24658,Dwarka,3,753.51,0.88
13391,NCR_M5657,Connaught Place,4,1599.04,0.98
11632,NCR_M8968,Dwarka,4,1184.48,0.79
13424,NCR_M84959,Lajpat Nagar,3,657.4,0.75
13381,NCR_M15765,Connaught Place,3,1511.88,1.16
11659,NCR_M15874,Lajpat Nagar,4,1865.65,1.26
13439,NCR_M94486,Noida Sector 18,3,843.03,0.93
13405,NCR_M51031,Saket,4,1330.45,0.85
13762,NCR_M67808,Dwarka,4,1454.25,1.04
13436,NCR_M1608,Saket,4,778.15,0.73
13504,NCR_M19524,Lajpat Nagar,4,1750.79,1.24
10985,NCR_M48448,Lajpat Nagar,4,1284.27,1.14
13526,NCR_M49758,Rohini,3,1021.38,1.1
13539,NCR_M93527,Connaught Place,4,1618.37,1.04
11195,NCR_M69202,Dwarka,4,1382.0,1.3
13489,NCR_M81845,Connaught Place,4,976.52,0.9
16482,NCR_M71389,Rohini,4,923.94,1.03
14185,NCR_M5463,Saket,4,1311.41,0.75
13555,NCR_M31796,Saket,3,722.39,0.92
13614,NCR_M69807,Faridabad,3,886.1,1.0
13575,NCR_M48466,Connaught Place,4,1177.59,1.02
16836,NCR_M61110,Saket,4,712.61,0.71
11282,NCR_M90028,Noida Sector 18,4,748.13,0.7
14303,NCR_M50529,Faridabad,4,1386.72,0.91
6767,NCR_M36231,Saket,4,953.95,0.93
13571,NCR_M48243,Faridabad,4,1344.56,1.25
11364,NCR_M65884,Saket,4,1674.39,1.11
13648,NCR_M98367,Faridabad,3,1365.15,1.3
13642,NCR_M1784,Connaught Place,3,1113.73,0.84
12107,NCR_M28391,Faridabad,4,1555.47,1.18
6840,NCR_M8418,Noida Sector 18,4,1265.67,1.09
12257,NCR_M72103,Lajpat Nagar,4,935.93,1.21
11389,NCR_M17427,Saket,4,439.08,0.78
13714,NCR_M30751,Gurgaon CyberHub,4,1428.99,0.96
13679,NCR_M58189,Saket,4,1094.62,0.88
13776,NCR_M10873,Saket,3,599.26,0.87
14658,NCR_M94232,Saket,4,1018.98,0.73
17410,NCR_M48087,Lajpat Nagar,4,908.05,0.84
17602,NCR_M66771,Rohini,4,965.89,0.99
13766,NCR_M94369,Gurgaon CyberHub,4,2157.82,1.27
13820,NCR_M83515,Connaught Place,3,930.6,0.82
13852,NCR_M88178,Rohini,4,530.56,0.73
13861,NCR_M92664,Lajpat Nagar,3,706.39,1.17
7132,NCR_M34721,Noida Sector 18,4,2038.31,1.24
13871,NCR_M18080,Connaught Place,4,1713.02,1.21
13890,NCR_M17339,Rohini,3,822.75,1.03
13864,NCR_M3292,Faridabad,4,713.8,0.7
13875,NCR_M74085,Saket,3,1205.56,1.27
13889,NCR_M99273,Rohini,3,506.78,1.1
11936,NCR_M49394,Dwarka,4,898.78,0.92
13907,NCR_M93559,Faridabad,3,800.1,0.87
12006,NCR_M69771,Connaught Place,4,1962.69,0.98
7277,NCR_M26721,Faridabad,4,1299.92,0.84
18261,NCR_M13369,Noida Sector 18,4,1154.28,1.17
7288,NCR_M54314,Connaught Place,4,854.13,1.09
13931,NCR_M47970,Lajpat Nagar,4,1334.3,1.14
12145,NCR_M48839,Rohini,4,1207.26,1.1
13959,NCR_M8735,Rohini,4,1620.72,1.12
18499,NCR_M99330,Dwarka,4,769.68,0.79
14002,NCR_M12198,Gurgaon CyberHub,4,1224.42,1.23
18627,NCR_M68896,Rohini,4,964.77,0.97
14014,NCR_M56832,Gurgaon CyberHub,3,617.39,0.78
13991,NCR_M58074,Faridabad,4,975.86,0.99
12976,NCR_M72926,Lajpat Nagar,4,953.09,1.2
14018,NCR_M80489,Noida Sector 18,3,1322.69,1.27
13117,NCR_M94612,Noida Sector 18,4,575.86,0.91
12308,NCR_M84476,Dwarka,4,1060.23,1.11
13139,NCR_M50303,Dwarka,4,726.43,0.87
12157,NCR_M15625,Saket,4,994.82,0.91
13119,NCR_M67272,Noida Sector 18,4,1453.9,1.02
14069,NCR_M24316,Dwarka,3,956.14,1.12
14103,NCR_M17423,Saket,3,1477.47,1.17
18970,NCR_M39138,Noida Sector 18,4,1814.51,1.14
14083,NCR_M72664,Gurgaon CyberHub,4,813.68,0.89
7516,NCR_M48233,Lajpat Nagar,4,895.58,0.86
14157,NCR_M78143,Gurgaon CyberHub,3,777.96,0.85
14145,NCR_M32744,Faridabad,4,1296.91,0.85
14163,NCR_M99547,Faridabad,3,510.54,0.79
7599,NCR_M15637,Lajpat Nagar,4,1187.61,0.95
19225,NCR_M90885,Noida Sector 18,4,998.09,0.86
14148,NCR_M10109,Dwarka,4,1733.03,1.17
16227,NCR_M73635,Faridabad,4,882.47,0.75
14186,NCR_M36181,Saket,4,1687.73,0.87
14229,NCR_M18884,Gurgaon CyberHub,3,1056.9,1.03
14190,NCR_M44401,Gurgaon CyberHub,4,1233.08,0.76
16336,NCR_M46000,Noida Sector 18,4,1156.45,1.14
14225,NCR_M47952,Faridabad,4,1623.06,1.21
13524,NCR_M7161,Noida Sector 18,4,1090.47,0.78
19467,NCR_M55263,Lajpat Nagar,4,1235.76,1.12
14242,NCR_M19930,Saket,4,1609.49,1.15
19629,NCR_M83134,Connaught Place,4,1762.63,1.08
19604,NCR_M11124,Connaught Place,4,2097.19,1.3
14263,NCR_M28358,Rohini,3,1026.07,0.84
14249,NCR_M70497,Noida Sector 18,3,1386.3,0.98
14329,NCR_M33557,Faridabad,4,1131.5,0.99
12814,NCR_M83792,Noida Sector 18,4,925.72,0.97
7933,NCR_M61935,Connaught Place,4,1130.35,0.83
14336,NCR_M78887,Rohini,3,510.99,0.86
14324,NCR_M30882,Connaught Place,3,1449.8,1.09
14360,NCR_M18410,Lajpat Nagar,3,853.36,0.77
7945,NCR_M55417,Dwarka,4,1942.72,1.27
13932,NCR_M98172,Dwarka,4,1770.06,1.28
13980,NCR_M67983,Noida Sector 18,4,1075.28,1.06
8061,NCR_M30658,Rohini,4,1261.75,1.0
14374,NCR_M86744,Noida Sector 18,4,1287.35,1.09
14361,NCR_M48952,Lajpat Nagar,4,1216.15,1.13
14075,NCR_M8753,Gurgaon CyberHub,4,1507.87,1.01
14438,NCR_M13441,Gurgaon CyberHub,4,1696.15,1.2
12959,NCR_M44865,Gurgaon CyberHub,4,656.58,1.3
14470,NCR_M49692,Lajpat Nagar,3,905.76,0.7
12986,NCR_M72036,Lajpat Nagar,4,1844.31,1.06
13250,NCR_M86676,Rohini,4,1138.93,0.88
14260,NCR_M80304,Rohini,4,930.21,1.04
14455,NCR_M22344,Noida Sector 18,3,1144.78,1.26
14441,NCR_M93249,Connaught Place,4,1326.04,0.77
14481,NCR_M19674,Saket,3,880.21,0.72
14482,NCR_M59955,Saket,4,1193.09,1.14
14302,NCR_M54699,Rohini,4,1078.97,0.7
14493,NCR_M95025,Noida Sector 18,3,1408.67,1.17
14536,NCR_M26521,Gurgaon CyberHub,3,1343.58,1.12
14353,NCR_M15785,Lajpat Nagar,4,1678.2,1.07
14543,NCR_M38080,Faridabad,3,1072.98,0.81
13498,NCR_M44221,Saket,4,1199.45,0.78
14513,NCR_M20492,Connaught Place,3,1195.44,1.19
14452,NCR_M48721,Faridabad,4,1029.55,1.02
14600,NCR_M14719,Connaught Place,3,1513.22,1.21
14599,NCR_M35598,Dwarka,4,1217.21,0.79
14660,NCR_M61218,Dwarka,3,1179.98,1.11
14669,NCR_M98352,Connaught Place,4,639.49,0.89
8595,NCR_M26833,Saket,4,702.87,0.89
14578,NCR_M54819,Gurgaon CyberHub,4,1219.6,1.01
14664,NCR_M97399,Noida Sector 18,3,355.63,0.91
8607,NCR_M12865,Noida Sector 18,4,1877.54,1.03
14722,NCR_M88379,Connaught Place,3,451.3,0.77
14612,NCR_M8178,Rohini,4,1254.61,1.29
13783,NCR_M46116,Saket,4,1407.27,0.95
14727,NCR_M56211,Rohini,4,1176.45,1.29
14760,NCR_M51955,Dwarka,4,1496.94,0.86
14746,NCR_M11845,Dwarka,3,840.64,0.79
14790,NCR_M74131,Noida Sector 18,4,1204.28,0.83
14780,NCR_M13419,Dwarka,4,1526.07,1.07
14827,NCR_M34855,Gurgaon CyberHub,4,921.28,1.07
14850,NCR_M88645,Connaught Place,3,1186.45,1.18
14758,NCR_M75956,Dwarka,3,878.75,1.01
14883,NCR_M88076,Dwarka,3,707.18,0.78
14880,NCR_M43951,Noida Sector 18,3,892.93,1.14
14865,NCR_M65228,Connaught Place,4,980.47,0.82
14041,NCR_M12836,Connaught Place,4,1589.5,0.99
14205,NCR_M17534,Rohini,4,992.7,0.91
14937,NCR_M95052,Saket,4,898.31,1.18
14959,NCR_M87859,Noida Sector 18,4,1221.84,1.03
