order_id,merchant_id,zone,weather,traffic_index,rider_density,hour_of_day,structural_minimum_time_sec,complexity_delta_sec,ambient_friction_multiplier,merchant_marked_ready_sec,trust_weight,is_anomaly,raw_kpt_sec,kpt_floor_sec,kpt_ceiling_sec,buffer_sec,final_predicted_kpt_sec,final_predicted_kpt_min
16901,NCR_M74320,Lajpat Nagar,Clear,0.56,Low,18,842.47,0,1.6308,892.37,1.0,False,1075.86,1013.1,1124.27,5.0,1080.86,18.01
7970,NCR_M11171,Faridabad,Smog,0.48,Low,16,645.84,42,1.3766,550.59,0.75,False,819.95,755.72,847.01,17.34,837.29,13.95
16821,NCR_M80146,Lajpat Nagar,Rain,0.42,High,19,1167.43,0,1.5534,988.29,0.75,False,1478.38,1431.07,1596.65,22.77,1501.15,25.02
65,NCR_M44943,Gurgaon CyberHub,Clear,0.62,High,11,1838.05,0,1.3012,1845.16,1.0,False,2096.67,2050.54,2299.34,32.0,2128.67,35.48
7988,NCR_M88572,Gurgaon CyberHub,Heatwave,0.36,High,20,1007.29,0,1.5022,1021.62,1.0,False,1234.58,1129.64,1270.38,25.96,1260.54,21.01
121,NCR_M16209,Noida Sector 18,Rain,0.5,Medium,22,1029.62,53,1.497,1039.97,1.0,False,1324.61,1205.39,1359.05,32.89,1357.5,22.62
52,NCR_M35179,Dwarka,Clear,0.47,High,0,788.98,35,1.1099,640.31,0.75,False,883.86,826.41,920.1,9.0,892.86,14.88
7973,NCR_M79173,Saket,Heatwave,0.96,High,14,1206.43,50,1.4905,1217.48,1.0,False,1533.93,1471.03,1633.63,10.87,1544.8,25.75
619,NCR_M9040,Noida Sector 18,Clear,0.85,Medium,8,1386.76,0,1.3574,1431.46,1.0,False,1615.68,1568.82,1753.01,21.5,1637.18,27.29
16962,NCR_M14991,Faridabad,Clear,0.48,Low,18,1398.34,0,1.3039,885.88,0.25,True,1680.64,1601.65,1773.08,3.0,1683.64,28.06
16997,NCR_M6442,Connaught Place,Fog,0.88,Low,20,791.51,0,2.1511,634.11,0.75,False,1176.71,1106.11,1228.48,7.25,1183.96,19.73
8009,NCR_M74222,Noida Sector 18,Heatwave,0.98,High,19,962.15,32,1.5496,995.69,1.0,False,1237.55,1122.04,1267.25,35.02,1272.57,21.21
399,NCR_M79315,Faridabad,Clear,0.98,Low,12,1516.43,0,1.5861,907.15,0.25,True,2000.78,1954.77,2190.86,35.08,2035.86,33.93
592,NCR_M45960,Noida Sector 18,Smog,0.71,High,23,1568.4,35,1.2423,1577.17,1.0,False,1787.13,1697.77,1876.48,0.0,1787.13,29.79
446,NCR_M26863,Gurgaon CyberHub,Clear,0.91,Low,11,1694.79,84,1.6599,1716.56,1.0,False,2291.74,2232.16,2498.0,26.0,2317.74,38.63
8025,NCR_M27274,Noida Sector 18,Clear,0.69,Low,16,1024.32,51,1.5145,825.65,0.75,False,1343.83,1256.48,1398.93,9.0,1352.83,22.55
654,NCR_M93950,Gurgaon CyberHub,Clear,0.36,High,12,1372.16,52,1.3157,1343.2,0.75,False,1661.01,1621.15,1816.04,33.35,1694.36,28.24
640,NCR_M42501,Saket,Clear,0.56,High,18,1208.38,40,1.2233,1176.33,0.75,False,1404.91,1322.96,1468.13,5.0,1409.91,23.5
17037,NCR_M3957,Lajpat Nagar,Clear,0.94,Low,18,1622.12,45,1.7703,1680.79,1.0,False,2218.15,2171.57,2436.26,33.5,2251.65,37.53
8051,NCR_M72090,Dwarka,Smog,0.61,High,13,1601.16,45,1.3045,1653.32,1.0,False,1880.16,1799.31,1996.1,8.21,1888.37,31.47
631,NCR_M88790,Rohini,Clear,0.55,Low,6,1349.18,35,1.2552,1375.97,1.0,False,1550.78,1411.21,1591.1,26.0,1576.78,26.28
841,NCR_M89452,Gurgaon CyberHub,Rain,0.67,Low,22,1813.87,0,1.7745,1816.27,1.0,False,2416.26,2365.52,2653.86,42.38,2458.64,40.98
8056,NCR_M2366,Connaught Place,Smog,0.84,Medium,19,1197.08,0,1.9047,769.94,0.25,True,1723.93,1639.45,1812.99,1.17,1725.1,28.75
964,NCR_M72205,Faridabad,Smog,0.76,High,10,986.53,0,1.2317,1018.06,1.0,False,1094.87,1038.3,1148.52,1.02,1095.89,18.26
17089,NCR_M5001,Dwarka,Clear,0.86,High,19,1069.25,0,1.3492,924.81,0.75,False,1263.37,1139.14,1289.9,38.53,1301.9,21.7
17131,NCR_M57073,Rohini,Clear,0.75,Low,13,903.25,0,1.5047,805.84,0.75,False,1126.05,1091.14,1218.01,21.85,1147.9,19.13
17141,NCR_M52500,Connaught Place,Smog,0.72,Low,18,1092.24,0,1.8539,1150.13,1.0,False,1487.17,1454.45,1630.93,32.64,1519.81,25.33
8084,NCR_M69212,Connaught Place,Clear,0.41,Medium,22,741.55,0,1.3735,766.65,1.0,False,869.07,793.75,893.4,26.45,895.52,14.93
942,NCR_M12908,Connaught Place,Clear,0.65,High,21,798.53,0,1.4772,535.63,0.25,True,1018.45,938.67,1052.05,19.55,1038.0,17.3
1082,NCR_M17337,Rohini,Clear,0.4,High,12,944.85,0,1.2093,534.08,0.25,True,1095.73,987.98,1118.74,38.53,1134.26,18.9
17211,NCR_M85221,Noida Sector 18,Smog,0.94,High,4,1037.59,0,1.39,1052.01,1.0,False,1223.3,1123.4,1261.22,19.38,1242.68,20.71
935,NCR_M93848,Faridabad,Rain,0.57,Low,23,844.14,0,1.6731,887.74,1.0,False,1091.88,989.97,1118.09,31.9,1123.78,18.73
17226,NCR_M52332,Dwarka,Heatwave,1.0,Low,14,623.88,25,1.7869,660.28,1.0,False,867.39,796.55,894.28,22.94,890.33,14.84
960,NCR_M80673,Connaught Place,Clear,0.31,Medium,20,702.25,38,1.4759,481.09,0.25,True,941.44,848.86,961.21,38.53,979.97,16.33
1161,NCR_M77756,Gurgaon CyberHub,Fog,0.33,Medium,12,1610.94,45,1.5426,1629.96,1.0,False,2056.7,2015.57,2262.37,42.26,2098.96,34.98
1085,NCR_M68784,Gurgaon CyberHub,Fog,0.39,High,19,1106.45,0,1.4437,997.93,0.75,False,1351.57,1294.81,1437.17,9.66,1361.23,22.69
480,NCR_M69952,Rohini,Smog,0.49,High,9,846.98,0,1.2404,814.91,0.75,False,960.25,902.63,1002.5,6.12,966.37,16.11
17271,NCR_M52510,Faridabad,Clear,0.77,High,13,936.0,0,1.343,957.54,1.0,False,1084.71,1023.24,1134.61,4.6,1089.31,18.16
1149,NCR_M6473,Lajpat Nagar,Clear,0.79,Medium,8,1362.95,72,1.3544,1402.12,1.0,False,1669.98,1591.49,1761.82,3.0,1672.98,27.88
8148,NCR_M22381,Gurgaon CyberHub,Smog,0.63,High,19,1303.72,0,1.5259,1350.22,1.0,False,1610.45,1576.63,1768.81,39.3,1649.75,27.5
17252,NCR_M27281,Connaught Place,Rain,0.36,High,16,1780.79,0,1.4109,863.14,0.25,True,2222.09,2135.43,2373.94,12.1,2234.19,37.24
984,NCR_M21860,Gurgaon CyberHub,Smog,0.71,Low,10,1451.82,0,1.6307,851.95,0.25,True,1941.07,1884.78,2106.06,21.93,1963.0,32.72
8192,NCR_M99342,Lajpat Nagar,Smog,0.96,High,9,1033.99,0,1.5584,847.61,0.75,False,1311.47,1217.48,1359.99,13.26,1324.73,22.08
8183,NCR_M48403,Lajpat Nagar,Clear,0.97,High,12,731.92,105,1.6488,751.18,1.0,False,1074.65,988.68,1109.04,20.7,1095.35,18.26
17317,NCR_M8263,Rohini,Rain,0.57,High,14,665.8,0,1.3477,676.11,1.0,False,772.93,721.4,803.85,12.65,785.58,13.09
17349,NCR_M11067,Connaught Place,Heatwave,0.99,Medium,20,1003.72,0,1.9127,882.81,0.75,False,1408.22,1368.79,1530.27,27.77,1435.99,23.93
8207,NCR_M15555,Dwarka,Clear,0.99,Low,9,1004.3,0,1.6664,577.51,0.25,True,1356.7,1325.5,1485.59,30.5,1387.2,23.12
8187,NCR_M7009,Gurgaon CyberHub,Clear,0.61,Low,13,1131.0,0,1.7308,1163.75,1.0,False,1487.94,1358.99,1529.6,26.45,1514.39,25.24
17352,NCR_M87852,Connaught Place,Clear,0.4,Medium,18,630.92,113,1.3481,359.34,0.25,True,901.6,812.95,920.54,33.5,935.1,15.58
1681,NCR_M80800,Saket,Rain,0.32,Medium,12,1189.66,55,1.7331,1245.64,1.0,False,1638.56,1586.13,1769.65,22.77,1661.33,27.69
17414,NCR_M16239,Lajpat Nagar,Clear,0.52,Low,9,801.31,0,1.4963,842.62,1.0,False,980.19,895.24,1007.63,23.0,1003.19,16.72
17383,NCR_M82026,Faridabad,Smog,0.61,High,16,1151.79,40,1.255,1171.32,1.0,False,1335.12,1221.64,1373.84,21.93,1357.05,22.62
1297,NCR_M17154,Connaught Place,Clear,0.76,Medium,14,1024.62,92,1.4965,1080.35,1.0,False,1365.98,1245.32,1402.86,28.17,1394.15,23.24
8222,NCR_M59354,Dwarka,Heatwave,0.67,Medium,12,1242.65,89,1.4526,688.35,0.25,True,1679.51,1592.74,1761.81,1.21,1680.72,28.01
1758,NCR_M52093,Saket,Heatwave,0.45,Medium,21,2135.1,0,1.4504,2141.24,1.0,False,2571.36,2512.21,2815.63,36.83,2608.19,43.47
1419,NCR_M43153,Gurgaon CyberHub,Clear,0.54,Low,19,1003.32,0,1.5561,1034.66,1.0,False,1251.58,1149.37,1290.38,21.85,1273.43,21.22
1510,NCR_M49105,Dwarka,Fog,0.83,High,10,798.75,168,1.44,801.27,1.0,False,1160.1,1119.5,1247.11,15.75,1175.85,19.6
1780,NCR_M24284,Faridabad,Fog,0.69,High,13,1078.27,0,1.5572,1123.04,1.0,False,1345.55,1215.48,1375.15,38.64,1384.19,23.07
17423,NCR_M46430,Connaught Place,Smog,0.34,Medium,15,1453.02,0,1.3603,1324.0,0.75,False,1723.75,1639.28,1812.81,1.02,1724.77,28.75
17465,NCR_M77224,Noida Sector 18,Clear,0.54,Low,13,1088.64,0,1.5803,946.22,0.75,False,1390.3,1355.54,1517.75,31.62,1421.92,23.7
17544,NCR_M88535,Noida Sector 18,Clear,0.4,High,11,975.63,0,1.1636,1019.41,1.0,False,1052.41,999.79,1105.04,0.0,1052.41,17.54
1641,NCR_M54958,Rohini,Heatwave,0.5,High,10,2134.67,40,1.2167,1879.92,0.75,False,2441.44,2348.67,2612.35,12.6,2454.04,40.9
734,NCR_M28888,Noida Sector 18,Clear,0.93,Medium,1,815.6,0,1.2802,871.03,1.0,False,922.82,842.84,948.66,23.0,945.82,15.76
17585,NCR_M46173,Noida Sector 18,Fog,0.58,High,6,862.66,70,1.3628,901.21,1.0,False,1088.78,1010.75,1129.06,13.65,1102.43,18.37
8326,NCR_M4356,Rohini,Smog,0.64,High,22,691.94,0,1.3792,568.7,0.75,False,826.45,765.84,856.2,16.42,842.87,14.05
1360,NCR_M33702,Gurgaon CyberHub,Clear,0.78,High,19,804.64,0,1.4004,862.21,1.0,False,952.2,869.67,978.86,26.45,978.65,16.31
17581,NCR_M41535,Saket,Clear,0.84,High,20,912.52,64,1.4305,930.22,1.0,False,1167.95,1122.4,1247.76,12.65,1180.6,19.68
8354,NCR_M71443,Saket,Clear,0.42,High,20,329.35,0,1.2853,342.62,1.0,False,373.39,338.54,382.35,33.35,406.74,6.78
8327,NCR_M61275,Rohini,Fog,0.66,Medium,22,1249.65,92,1.4997,1258.99,1.0,False,1643.01,1569.08,1738.86,6.04,1649.05,27.48
829,NCR_M78109,Connaught Place,Smog,0.84,Medium,11,883.4,0,1.5923,919.54,1.0,False,1114.73,1012.55,1142.6,28.05,1142.78,19.05
8370,NCR_M12280,Faridabad,Fog,0.42,Medium,10,593.17,30,1.3005,616.13,1.0,False,710.66,654.99,734.11,17.85,728.51,12.14
1767,NCR_M43492,Faridabad,Clear,0.97,Medium,14,1523.62,0,1.4337,1543.48,1.0,False,1824.34,1696.64,1893.67,13.8,1838.14,30.64
8362,NCR_M76148,Rohini,Heatwave,0.39,Low,6,1222.28,0,1.2586,1237.14,1.0,False,1371.24,1261.54,1415.12,18.9,1390.14,23.17
17655,NCR_M8262,Saket,Smog,0.49,High,15,726.43,0,1.2406,679.01,0.75,False,823.64,794.82,885.42,15.3,838.94,13.98
2154,NCR_M4475,Saket,Smog,0.56,Low,23,1414.66,0,1.3403,1420.51,1.0,False,1637.77,1587.0,1771.52,19.38,1657.15,27.62
2381,NCR_M91415,Saket,Clear,0.55,High,19,1421.64,0,1.2825,1457.44,1.0,False,1609.97,1475.81,1658.27,23.0,1632.97,27.22
17750,NCR_M28391,Faridabad,Heatwave,0.65,Medium,19,1000.71,85,1.3972,1001.46,1.0,False,1283.34,1242.28,1386.01,21.73,1305.07,21.75
1938,NCR_M26926,Saket,Heatwave,0.41,High,20,1549.0,0,1.3922,1606.72,1.0,False,1827.69,1736.3,1919.07,0.0,1827.69,30.46
17700,NCR_M82175,Dwarka,Clear,0.3,High,15,1229.51,0,1.1046,1280.98,1.0,False,1292.21,1188.84,1333.57,18.0,1310.21,21.84
8408,NCR_M59052,Saket,Clear,0.43,High,21,823.35,71,1.268,827.75,1.0,False,1007.09,941.63,1048.38,10.35,1017.44,16.96
2438,NCR_M89008,Saket,Smog,0.83,Low,23,480.91,0,1.5616,538.25,1.0,False,600.96,541.87,613.58,34.17,635.13,10.59
8387,NCR_M4788,Lajpat Nagar,Clear,0.93,Low,9,1052.23,0,1.6536,1079.8,1.0,False,1353.09,1269.65,1411.27,7.0,1360.09,22.67
943,NCR_M73399,Dwarka,Clear,0.42,Medium,12,2112.25,35,1.2468,2156.08,1.0,False,2397.62,2323.3,2593.43,21.85,2419.47,40.32
8413,NCR_M58178,Rohini,Clear,0.93,High,8,1090.84,0,1.3158,1122.97,1.0,False,1251.28,1161.61,1297.58,13.0,1264.28,21.07
2456,NCR_M43725,Rohini,Heatwave,0.83,High,12,1006.71,67,1.3994,536.8,0.25,True,1330.56,1278.67,1421.48,13.28,1343.84,22.4
2519,NCR_M10664,Noida Sector 18,Rain,0.83,High,9,467.49,64,1.4906,497.64,1.0,False,648.9,586.17,663.17,35.2,684.1,11.4
2333,NCR_M16121,Noida Sector 18,Clear,0.66,Medium,21,912.04,0,1.4707,775.87,0.75,False,1124.29,1069.2,1182.38,1.15,1125.44,18.76
1022,NCR_M22741,Saket,Fog,0.59,High,13,679.04,30,1.582,724.29,1.0,False,891.81,863.28,963.16,21.73,913.54,15.23
8422,NCR_M2036,Connaught Place,Fog,0.71,Low,0,998.61,91,1.8396,1053.43,1.0,False,1477.86,1405.44,1554.21,1.05,1478.91,24.65
2369,NCR_M57444,Connaught Place,Clear,0.94,Medium,21,715.1,80,1.7447,748.96,1.0,False,1050.22,948.7,1073.33,36.8,1087.02,18.12
2623,NCR_M67389,Dwarka,Smog,0.4,Medium,15,1036.48,0,1.2524,1080.3,1.0,False,1159.93,1122.81,1252.73,18.36,1178.29,19.64
8459,NCR_M52336,Rohini,Heatwave,0.36,Low,10,1242.16,0,1.3865,1280.56,1.0,False,1462.64,1405.6,1562.59,11.55,1474.19,24.57
940,NCR_M43316,Faridabad,Clear,0.63,High,18,1668.35,80,1.1958,1725.15,1.0,False,1911.87,1862.16,2083.93,26.0,1937.87,32.3
17935,NCR_M64166,Rohini,Heatwave,0.93,Medium,20,1702.15,0,1.719,1711.28,1.0,False,2231.7,2184.83,2451.15,40.45,2272.15,37.87
8466,NCR_M46628,Lajpat Nagar,Smog,0.89,High,11,1036.51,0,1.5857,646.65,0.25,True,1367.41,1246.62,1404.33,24.99,1392.4,23.21
2324,NCR_M8304,Saket,Fog,0.7,High,13,1404.95,45,1.563,1461.1,1.0,False,1812.73,1679.79,1877.99,16.9,1829.63,30.49
2763,NCR_M49335,Gurgaon CyberHub,Clear,0.34,Low,8,1592.4,0,1.4119,1597.66,1.0,False,1892.14,1794.38,1984.86,1.0,1893.14,31.55
17929,NCR_M55893,Saket,Clear,0.83,Medium,23,1190.65,0,1.2796,1201.33,1.0,False,1346.86,1268.29,1407.46,5.0,1351.86,22.53
2448,NCR_M61197,Faridabad,Smog,0.73,High,13,1159.09,0,1.4269,755.85,0.25,True,1454.11,1335.36,1499.19,22.29,1476.4,24.61
2697,NCR_M65701,Dwarka,Smog,0.58,High,21,1240.95,80,1.5349,1294.28,1.0,False,1636.54,1557.99,1723.82,2.35,1638.89,27.31
17966,NCR_M39727,Noida Sector 18,Clear,0.58,High,21,1080.42,32,1.3396,1113.34,1.0,False,1287.53,1227.01,1358.34,3.45,1290.98,21.52
8541,NCR_M75752,Dwarka,Clear,0.41,High,22,361.61,76,1.151,237.44,0.25,True,491.19,471.05,523.11,10.35,501.54,8.36
17982,NCR_M49607,Faridabad,Clear,0.85,High,18,1648.99,64,1.2496,1659.96,1.0,False,1914.87,1828.71,2026.58,5.0,1919.87,32.0
18021,NCR_M30695,Connaught Place,Fog,0.45,High,11,646.78,0,1.4512,677.65,1.0,False,779.15,703.83,796.29,33.6,812.75,13.55
8544,NCR_M31254,Gurgaon CyberHub,Smog,0.93,Medium,21,476.92,0,1.9844,478.89,1.0,False,671.83,651.68,727.82,23.46,695.29,11.59
3219,NCR_M24231,Lajpat Nagar,Rain,0.69,Medium,19,1798.32,45,1.7092,1848.14,1.0,False,2409.89,2289.4,2530.38,0.0,2409.89,40.16
8574,NCR_M53975,Rohini,Clear,0.99,High,17,1616.59,0,1.3707,1626.74,1.0,False,1892.65,1837.77,2053.53,21.5,1914.15,31.9
18050,NCR_M63546,Connaught Place,Rain,0.83,Low,19,875.79,0,2.2757,420.28,0.25,True,1373.71,1268.4,1420.42,20.24,1393.95,23.23
8592,NCR_M16926,Saket,Clear,0.52,High,17,1148.55,0,1.1983,961.13,0.75,False,1280.25,1238.0,1380.54,17.0,1297.25,21.62
18073,NCR_M6034,Connaught Place,Clear,0.55,High,21,1166.7,74,1.4382,1196.13,1.0,False,1487.91,1428.39,1587.1,11.5,1499.41,24.99
2700,NCR_M62462,Faridabad,Smog,1.0,High,13,1190.36,72,1.5938,1221.35,1.0,False,1593.68,1533.12,1705.23,14.08,1607.76,26.8
2686,NCR_M2666,Rohini,Clear,0.56,Medium,10,1636.46,47,1.1735,1667.41,1.0,False,1823.66,1714.24,1903.9,6.0,1829.66,30.49
8588,NCR_M27026,Saket,Clear,0.73,Low,21,1167.34,0,1.606,1179.86,1.0,False,1479.35,1440.88,1612.49,29.9,1509.25,25.15
18197,NCR_M23534,Lajpat Nagar,Fog,0.66,High,10,1067.9,0,1.4797,704.46,0.25,True,1363.1,1244.96,1401.27,24.15,1387.25,23.12
18165,NCR_M45898,Noida Sector 18,Clear,0.44,Medium,16,1090.98,0,1.1975,1014.89,0.75,False,1215.68,1122.48,1257.02,16.0,1231.68,20.53
3401,NCR_M77662,Saket,Clear,0.65,High,10,1023.18,52,1.2006,1057.27,1.0,False,1178.1,1145.11,1280.2,23.0,1201.1,20.02
3363,NCR_M20999,Gurgaon CyberHub,Heatwave,0.39,High,20,1204.84,0,1.4449,972.74,0.75,False,1472.36,1417.89,1577.88,15.7,1488.06,24.8
18215,NCR_M61249,Rohini,Fog,0.43,High,16,628.52,0,1.2321,652.29,1.0,False,697.66,666.26,738.35,5.25,702.91,11.72
18155,NCR_M23058,Faridabad,Clear,0.3,High,11,1811.47,0,1.0756,1834.17,1.0,False,1878.7,1772.24,1965.12,4.0,1882.7,31.38
8646,NCR_M79245,Connaught Place,Heatwave,0.7,High,11,622.7,25,1.6028,384.19,0.25,True,857.36,798.78,890.8,11.55,868.91,14.48
18269,NCR_M83609,Connaught Place,Fog,0.7,Medium,13,599.21,54,1.8921,635.53,1.0,False,898.51,832.62,930.86,16.9,915.41,15.26
8673,NCR_M70632,Rohini,Smog,0.88,High,12,801.71,71,1.4539,838.36,1.0,False,1052.29,973.37,1089.12,17.6,1069.89,17.83
8643,NCR_M97032,Faridabad,Fog,0.55,Medium,18,1165.98,0,1.5305,1056.15,0.75,False,1465.79,1363.19,1521.49,12.6,1478.39,24.64
18288,NCR_M67174,Connaught Place,Heatwave,0.36,Medium,12,1432.96,0,1.632,1269.8,0.75,False,1859.26,1809.06,2023.5,29.58,1888.84,31.48
3009,NCR_M80207,Faridabad,Clear,0.57,High,21,1406.3,0,1.2982,1448.0,1.0,False,1602.32,1557.45,1741.19,26.45,1628.77,27.15
3697,NCR_M38735,Gurgaon CyberHub,Rain,0.5,High,19,938.35,35,1.6697,868.25,0.75,False,1276.5,1199.91,1332.67,7.59,1284.09,21.4
18298,NCR_M62073,Dwarka,Fog,0.43,Medium,14,891.55,84,1.4457,575.89,0.25,True,1226.47,1165.14,1287.79,0.0,1226.47,20.44
18308,NCR_M64176,Faridabad,Clear,0.44,Medium,19,907.37,51,1.2894,871.59,0.75,False,1106.39,1025.26,1146.22,16.1,1122.49,18.71
3795,NCR_M63784,Connaught Place,Smog,0.56,Low,17,973.61,0,1.6322,999.53,1.0,False,1243.86,1202.81,1341.3,17.34,1261.2,21.02
18344,NCR_M94195,Lajpat Nagar,Heatwave,0.99,Medium,16,1023.22,88,1.5958,1050.96,1.0,False,1403.75,1354.62,1509.03,15.75,1419.5,23.66
8707,NCR_M70740,Saket,Clear,0.79,High,11,636.77,0,1.2845,512.69,0.75,False,734.42,663.43,750.58,32.0,766.42,12.77
8704,NCR_M87055,Dwarka,Clear,0.35,Low,15,855.48,0,1.279,908.38,1.0,False,967.49,915.89,1013.93,2.0,969.49,16.16
8718,NCR_M51043,Rohini,Clear,0.87,Low,21,1156.01,0,1.6745,1169.63,1.0,False,1495.91,1388.7,1551.25,14.95,1510.86,25.18
18451,NCR_M52358,Saket,Rain,0.54,High,12,2050.38,74,1.4101,2095.42,1.0,False,2522.65,2452.02,2741.28,29.09,2551.74,42.53
18404,NCR_M8670,Saket,Heatwave,0.7,Medium,11,1705.17,64,1.312,1762.45,1.0,False,2026.45,1955.53,2178.44,15.75,2042.2,34.04
3395,NCR_M67903,Lajpat Nagar,Clear,0.74,Medium,14,915.43,98,1.4512,967.76,1.0,False,1220.84,1164.68,1290.02,4.6,1225.44,20.42
18478,NCR_M18911,Saket,Clear,0.98,High,22,679.54,75,1.3922,694.27,1.0,False,890.29,841.33,932.14,3.45,893.74,14.9
4270,NCR_M56960,Gurgaon CyberHub,Fog,0.63,High,14,1723.85,45,1.4713,1728.12,1.0,False,2145.56,2083.34,2327.94,25.96,2171.52,36.19
8751,NCR_M96624,Dwarka,Clear,0.73,Low,6,1284.84,85,1.3539,1306.18,1.0,False,1593.91,1550.87,1734.7,24.5,1618.41,26.97
3461,NCR_M367,Rohini,Smog,0.84,Low,20,1391.43,108,1.8915,1443.08,1.0,False,2062.19,1935.02,2150.87,8.21,2070.4,34.51
18460,NCR_M48416,Lajpat Nagar,Smog,0.87,High,11,1583.26,0,1.5698,1642.18,1.0,False,1983.69,1936.08,2168.84,29.58,2013.27,33.55
18506,NCR_M9908,Gurgaon CyberHub,Rain,0.44,High,18,938.95,69,1.4785,785.91,0.75,False,1244.38,1173.87,1301.62,4.4,1248.78,20.81
18517,NCR_M95826,Noida Sector 18,Smog,0.41,Medium,12,464.63,51,1.2948,500.74,1.0,False,586.73,560.92,621.94,7.04,593.77,9.9
4338,NCR_M32781,Saket,Clear,0.72,Low,22,1675.07,178,1.4159,1621.92,0.75,False,2238.5,2148.96,2387.73,11.5,2250.0,37.5
4381,NCR_M57880,Noida Sector 18,Smog,0.33,Medium,13,900.65,0,1.5156,902.76,1.0,False,1108.79,1027.48,1148.7,16.42,1125.21,18.75
18542,NCR_M85160,Noida Sector 18,Smog,0.72,High,15,252.79,0,1.3779,305.88,1.0,False,296.73,290.8,326.41,35.7,332.43,5.54
18546,NCR_M35086,Rohini,Clear,0.89,High,23,2031.67,32,1.2655,1961.23,0.75,False,2362.15,2288.92,2555.06,19.0,2381.15,39.69
18502,NCR_M65500,Lajpat Nagar,Clear,0.63,Low,20,1852.53,74,1.8473,1855.17,1.0,False,2618.45,2539.9,2836.66,23.0,2641.45,44.02
1668,NCR_M20427,Dwarka,Clear,0.99,High,13,1254.62,0,1.4515,847.38,0.25,True,1586.82,1473.1,1645.53,14.95,1601.77,26.7
8809,NCR_M48198,Lajpat Nagar,Smog,0.32,Medium,14,1189.14,30,1.43,1195.9,1.0,False,1457.88,1411.23,1574.51,21.11,1478.99,24.65
3636,NCR_M7486,Dwarka,Rain,0.75,High,16,1137.85,60,1.5043,1183.27,1.0,False,1469.16,1401.58,1552.41,4.4,1473.56,24.56
4715,NCR_M49528,Saket,Heatwave,0.72,High,21,1230.7,0,1.48,1238.88,1.0,False,1497.21,1364.96,1537.64,29.58,1526.79,25.45
4495,NCR_M64601,Saket,Heatwave,0.65,Low,22,1090.23,0,1.4317,1110.48,1.0,False,1304.5,1178.4,1333.2,38.64,1343.14,22.39
18656,NCR_M98561,Faridabad,Smog,0.8,High,19,923.38,40,1.4207,962.08,1.0,False,1148.28,1054.51,1183.88,22.29,1170.57,19.51
4738,NCR_M91006,Noida Sector 18,Clear,0.79,High,7,1154.34,0,1.1985,1045.98,0.75,False,1286.81,1168.85,1318.98,27.5,1314.31,21.91
3816,NCR_M81440,Dwarka,Heatwave,0.97,Low,8,1567.41,0,1.559,1607.01,1.0,False,1957.07,1839.64,2043.18,6.3,1963.37,32.72
18678,NCR_M68749,Connaught Place,Heatwave,0.78,High,14,1021.85,45,1.5452,1040.5,1.0,False,1326.16,1202.38,1357.99,35.02,1361.18,22.69
3842,NCR_M58529,Noida Sector 18,Fog,0.52,High,16,1340.1,35,1.2999,1359.04,1.0,False,1567.79,1509.79,1680.15,13.65,1581.44,26.36
5106,NCR_M27800,Faridabad,Clear,0.95,High,13,1144.02,0,1.4547,741.31,0.25,True,1448.45,1366.38,1515.08,4.6,1453.05,24.22
8834,NCR_M46340,Saket,Rain,0.69,Medium,15,1693.49,28,1.4432,1748.22,1.0,False,2068.08,2024.65,2271.44,36.85,2104.93,35.08
8864,NCR_M16088,Dwarka,Clear,0.76,High,11,941.56,0,1.1822,919.21,0.75,False,1042.58,994.62,1101.66,4.0,1046.58,17.44
18743,NCR_M7447,Connaught Place,Smog,0.95,Low,13,1225.9,59,2.2071,1268.95,1.0,False,1908.89,1824.9,2023.42,7.04,1915.93,31.93
8876,NCR_M50461,Lajpat Nagar,Smog,0.74,High,11,1292.58,0,1.3169,1336.61,1.0,False,1483.32,1422.5,1579.73,9.18,1492.5,24.88
8899,NCR_M94818,Saket,Clear,0.98,Low,17,515.62,0,1.6343,557.31,1.0,False,659.17,634.78,706.41,13.0,672.17,11.2
18752,NCR_M58261,Dwarka,Heatwave,0.61,Low,9,1290.4,77,1.5245,1340.45,1.0,False,1688.34,1601.11,1771.07,1.05,1689.39,28.16
1971,NCR_M14878,Lajpat Nagar,Smog,0.54,High,11,1371.47,0,1.3019,1152.25,0.75,False,1592.29,1525.41,1693.13,8.16,1600.45,26.67
5104,NCR_M24724,Saket,Heatwave,0.71,Medium,23,2019.38,45,1.4103,2062.44,1.0,False,2451.58,2375.58,2651.79,19.95,2471.53,41.19
8930,NCR_M12944,Connaught Place,Smog,0.96,Medium,18,1139.69,0,1.9729,1173.12,1.0,False,1600.81,1536.78,1707.53,10.2,1611.01,26.85
1966,NCR_M10307,Saket,Fog,0.46,Medium,10,1512.3,183,1.3351,1455.5,0.75,False,1989.11,1879.71,2082.59,3.15,1992.26,33.2
8905,NCR_M36785,Noida Sector 18,Clear,0.93,High,20,1138.77,90,1.4525,1172.1,1.0,False,1480.91,1394.52,1547.55,5.75,1486.66,24.78
18737,NCR_M20456,Faridabad,Rain,0.79,Low,14,787.36,0,1.9079,760.46,0.75,False,1103.3,1033.43,1149.64,10.12,1113.42,18.56
5260,NCR_M90028,Noida Sector 18,Clear,0.81,Low,9,842.51,0,1.4276,848.76,1.0,False,1006.65,905.98,1026.78,35.0,1041.65,17.36
